year,Boys,Girls
1880,8,0
1881,5,0
1882,5,0
1883,5,0
1884,5,0
1885,10,0
1886,0,0
1887,0,0
1888,8,0
1889,7,0
1890,10,0
1891,9,0
1892,8,0
1893,9,0
1894,5,0
1895,5,0
1896,12,0
1897,0,0
1898,10,0
1899,0,0
1900,11,0
1901,5,0
1902,9,0
1903,10,0
1904,7,0
1905,9,0
1906,10,0
1907,14,0
1908,8,0
1909,9,0
1910,10,0
1911,11,0
1912,19,0
1913,16,0
1914,19,0
1915,25,0
1916,19,0
1917,21,0
1918,23,0
1919,24,0
1920,36,0
1921,27,0
1922,32,0
1923,27,0
1924,34,0
1925,34,0
1926,31,0
1927,24,0
1928,23,0
1929,23,0
1930,28,0
1931,29,0
1932,19,0
1933,13,0
1934,21,0
1935,26,0
1936,15,0
1937,21,0
1938,22,0
1939,19,0
1940,22,0
1941,21,0
1942,20,0
1943,20,0
1944,19,0
1945,16,0
1946,16,0
1947,24,0
1948,26,0
1949,22,0
1950,22,0
1951,16,0
1952,12,0
1953,20,0
1954,18,0
1955,21,0
1956,18,0
1957,23,0
1958,12,0
1959,23,0
1960,21,0
1961,16,0
1962,14,0
1963,15,0
1964,14,0
1965,18,0
1966,21,0
1967,12,0
1968,11,0
1969,14,0
1970,23,0
1971,18,0
1972,18,0
1973,16,0
1974,17,0
1975,7,0
1976,19,0
1977,9,0
1978,11,0
1979,10,0
1980,8,0
1981,13,0
1982,0,0
1983,6,0
1984,10,0
1985,6,0
1986,6,0
1987,6,0
1988,0,0
1989,0,0
1990,0,0
1991,7,0
1992,0,0
1993,0,0
1994,6,0
1995,6,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,5,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,5,0
2017,0,0
2018,8,0
2019,0,0
