year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,11
1913,0,0
1914,0,11
1915,0,12
1916,0,15
1917,0,9
1918,0,14
1919,0,8
1920,0,18
1921,0,18
1922,0,8
1923,0,22
1924,0,17
1925,0,20
1926,0,18
1927,0,20
1928,0,19
1929,0,14
1930,0,15
1931,0,19
1932,0,22
1933,0,10
1934,0,15
1935,0,10
1936,0,15
1937,0,12
1938,0,11
1939,0,10
1940,0,11
1941,0,15
1942,0,18
1943,0,14
1944,0,12
1945,0,9
1946,0,8
1947,0,10
1948,0,11
1949,0,16
1950,0,14
1951,0,11
1952,0,12
1953,0,10
1954,0,15
1955,0,11
1956,0,0
1957,0,10
1958,0,19
1959,0,12
1960,0,14
1961,0,15
1962,0,11
1963,0,15
1964,0,13
1965,0,16
1966,0,20
1967,0,12
1968,0,17
1969,0,17
1970,0,12
1971,0,17
1972,0,17
1973,0,17
1974,0,11
1975,0,12
1976,0,13
1977,0,18
1978,0,14
1979,0,24
1980,0,17
1981,0,11
1982,0,20
1983,0,24
1984,0,11
1985,0,16
1986,0,7
1987,0,14
1988,0,18
1989,0,26
1990,0,17
1991,0,16
1992,0,14
1993,0,9
1994,0,15
1995,0,9
1996,0,0
1997,0,14
1998,0,10
1999,0,8
2000,0,10
2001,0,6
2002,0,5
2003,0,0
2004,0,8
2005,0,7
2006,0,8
2007,0,0
2008,0,8
2009,0,10
2010,0,6
2011,0,8
2012,0,7
2013,0,0
2014,0,0
2015,0,5
2016,0,7
2017,0,5
2018,0,0
2019,0,0
