year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,5,0
1917,0,0
1918,5,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,5,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,7,0
1931,0,0
1932,0,0
1933,8,0
1934,7,0
1935,10,0
1936,0,0
1937,8,0
1938,10,0
1939,14,0
1940,86,0
1941,73,0
1942,63,0
1943,68,0
1944,59,0
1945,73,0
1946,81,0
1947,91,0
1948,81,0
1949,75,0
1950,79,0
1951,89,0
1952,80,0
1953,78,0
1954,63,0
1955,66,0
1956,66,0
1957,71,0
1958,58,0
1959,81,0
1960,76,0
1961,87,0
1962,78,0
1963,85,0
1964,85,0
1965,65,0
1966,84,0
1967,79,0
1968,82,0
1969,68,0
1970,65,0
1971,62,0
1972,51,0
1973,37,0
1974,48,0
1975,36,0
1976,31,0
1977,24,0
1978,30,0
1979,25,0
1980,30,0
1981,20,0
1982,24,0
1983,26,0
1984,22,0
1985,14,0
1986,19,0
1987,23,0
1988,15,0
1989,19,0
1990,10,0
1991,16,0
1992,13,0
1993,8,0
1994,8,0
1995,14,0
1996,9,0
1997,10,0
1998,0,0
1999,0,0
2000,8,0
2001,8,0
2002,11,0
2003,17,0
2004,19,0
2005,34,0
2006,27,0
2007,16,0
2008,15,0
2009,17,0
2010,14,0
2011,5,0
2012,10,0
2013,8,0
2014,12,0
2015,8,0
2016,10,0
2017,8,0
2018,12,0
2019,9,0
