year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,8
1913,0,9
1914,0,11
1915,0,10
1916,0,11
1917,0,12
1918,0,10
1919,0,12
1920,0,14
1921,0,8
1922,0,8
1923,0,7
1924,0,13
1925,0,13
1926,0,16
1927,0,16
1928,0,5
1929,0,10
1930,0,16
1931,0,17
1932,0,16
1933,0,16
1934,0,24
1935,0,15
1936,0,8
1937,0,10
1938,0,11
1939,0,10
1940,0,17
1941,0,5
1942,0,11
1943,0,18
1944,0,16
1945,0,9
1946,0,8
1947,0,7
1948,0,8
1949,0,9
1950,0,15
1951,0,6
1952,0,15
1953,0,13
1954,0,18
1955,0,9
1956,0,10
1957,0,14
1958,0,13
1959,0,8
1960,0,13
1961,0,15
1962,0,13
1963,0,13
1964,0,5
1965,0,14
1966,0,17
1967,0,10
1968,0,25
1969,0,10
1970,0,20
1971,0,11
1972,0,11
1973,0,15
1974,0,15
1975,0,9
1976,0,17
1977,0,26
1978,0,51
1979,0,55
1980,0,44
1981,0,41
1982,0,37
1983,0,35
1984,0,36
1985,0,44
1986,0,40
1987,0,33
1988,0,47
1989,0,44
1990,0,25
1991,0,31
1992,0,26
1993,0,19
1994,0,10
1995,0,19
1996,0,15
1997,0,17
1998,0,18
1999,0,25
2000,0,15
2001,0,13
2002,0,9
2003,0,24
2004,0,11
2005,0,18
2006,0,19
2007,0,14
2008,0,15
2009,0,17
2010,0,11
2011,0,12
2012,0,23
2013,0,9
2014,0,16
2015,0,9
2016,0,19
2017,0,13
2018,0,14
2019,0,8
