year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,11
1914,0,8
1915,0,0
1916,0,0
1917,0,8
1918,0,7
1919,0,0
1920,0,9
1921,0,15
1922,0,11
1923,0,8
1924,0,0
1925,0,7
1926,0,9
1927,0,0
1928,0,12
1929,0,0
1930,0,11
1931,0,8
1932,0,11
1933,0,11
1934,0,16
1935,0,16
1936,0,18
1937,0,26
1938,0,18
1939,0,17
1940,0,37
1941,0,30
1942,0,33
1943,0,61
1944,0,54
1945,0,50
1946,0,74
1947,0,91
1948,0,70
1949,0,49
1950,0,28
1951,0,33
1952,0,30
1953,0,39
1954,5,41
1955,5,59
1956,0,113
1957,0,125
1958,11,162
1959,5,160
1960,0,172
1961,6,182
1962,0,126
1963,0,121
1964,0,105
1965,0,92
1966,0,83
1967,0,71
1968,0,63
1969,0,57
1970,0,54
1971,0,48
1972,0,25
1973,0,29
1974,0,26
1975,0,25
1976,0,30
1977,0,32
1978,0,20
1979,0,18
1980,0,21
1981,0,21
1982,0,19
1983,0,19
1984,0,15
1985,0,22
1986,0,14
1987,0,8
1988,0,27
1989,0,17
1990,0,12
1991,0,10
1992,0,10
1993,0,6
1994,0,6
1995,0,11
1996,0,5
1997,0,0
1998,0,9
1999,0,6
2000,0,13
2001,0,5
2002,0,0
2003,0,7
2004,0,7
2005,0,5
2006,0,7
2007,0,7
2008,0,9
2009,0,10
2010,0,8
2011,0,11
2012,0,5
2013,0,7
2014,0,8
2015,0,10
2016,0,14
2017,0,12
2018,0,8
2019,0,11
