year,Boys,Girls
1880,0,0
1881,0,6
1882,5,0
1883,0,0
1884,0,6
1885,0,0
1886,0,6
1887,0,0
1888,6,8
1889,0,6
1890,0,0
1891,0,0
1892,5,0
1893,6,5
1894,9,5
1895,12,0
1896,7,0
1897,6,0
1898,8,6
1899,9,0
1900,6,0
1901,8,9
1902,10,8
1903,16,0
1904,11,0
1905,14,5
1906,6,5
1907,9,8
1908,9,12
1909,11,12
1910,15,10
1911,13,15
1912,13,16
1913,22,15
1914,30,42
1915,31,28
1916,39,31
1917,23,37
1918,34,44
1919,39,39
1920,58,55
1921,45,46
1922,33,49
1923,44,57
1924,39,50
1925,47,41
1926,34,48
1927,54,34
1928,55,50
1929,44,44
1930,43,41
1931,37,38
1932,32,52
1933,31,38
1934,32,27
1935,34,41
1936,27,34
1937,32,36
1938,22,44
1939,26,41
1940,21,41
1941,23,40
1942,43,47
1943,29,51
1944,28,49
1945,26,52
1946,36,46
1947,38,53
1948,25,56
1949,36,62
1950,30,71
1951,30,64
1952,32,71
1953,34,62
1954,31,59
1955,26,52
1956,42,65
1957,35,60
1958,27,74
1959,30,70
1960,30,54
1961,35,66
1962,35,41
1963,25,48
1964,29,39
1965,23,41
1966,16,40
1967,22,43
1968,27,44
1969,21,48
1970,28,45
1971,34,58
1972,22,54
1973,25,29
1974,21,38
1975,22,29
1976,22,27
1977,21,47
1978,23,33
1979,24,21
1980,26,19
1981,21,30
1982,23,22
1983,22,22
1984,21,18
1985,21,16
1986,23,25
1987,13,15
1988,19,28
1989,28,17
1990,17,24
1991,21,19
1992,20,12
1993,22,11
1994,11,20
1995,18,11
1996,11,14
1997,15,6
1998,13,8
1999,14,11
2000,20,8
2001,19,7
2002,17,10
2003,20,8
2004,21,10
2005,17,8
2006,21,6
2007,17,5
2008,13,5
2009,21,7
2010,18,7
2011,20,7
2012,15,0
2013,19,0
2014,13,6
2015,20,0
2016,19,0
2017,19,0
2018,21,0
2019,15,5
