year,F,M
1880,7,0
1881,7,0
1882,6,0
1883,12,0
1884,15,0
1885,16,0
1886,7,0
1887,9,0
1888,17,0
1889,8,0
1890,13,5
1891,15,0
1892,14,0
1893,19,0
1894,27,5
1895,11,7
1896,23,0
1897,15,0
1898,30,0
1899,19,5
1900,29,8
1901,15,0
1902,25,0
1903,16,0
1904,15,0
1905,23,0
1906,24,0
1907,25,0
1908,35,0
1909,27,5
1910,23,0
1911,51,0
1912,45,5
1913,43,11
1914,56,6
1915,58,5
1916,80,14
1917,65,8
1918,93,19
1919,76,15
1920,62,12
1921,64,11
1922,82,11
1923,66,18
1924,61,13
1925,59,21
1926,67,21
1927,69,12
1928,73,9
1929,60,13
1930,76,11
1931,71,16
1932,53,8
1933,65,14
1934,70,11
1935,62,6
1936,59,9
1937,78,6
1938,72,0
1939,65,0
1940,77,6
1941,97,10
1942,96,9
1943,92,14
1944,83,0
1945,95,7
1946,122,7
1947,153,8
1948,153,5
1949,131,8
1950,149,9
1951,171,8
1952,210,9
1953,192,6
1954,243,0
1955,338,5
1956,382,9
1957,342,6
1958,446,9
1959,417,0
1960,373,5
1961,403,6
1962,419,6
1963,450,7
1964,403,12
1965,442,6
1966,465,0
1967,519,7
1968,491,6
1969,527,6
1970,593,7
1971,535,5
1972,445,0
1973,423,0
1974,449,10
1975,403,7
1976,349,0
1977,398,0
1978,385,7
1979,472,6
1980,464,0
1981,465,5
1982,384,7
1983,349,8
1984,404,5
1985,378,5
1986,345,0
1987,357,0
1988,402,7
1989,395,5
1990,466,0
1991,389,0
1992,358,0
1993,402,0
1994,378,0
1995,332,0
1996,408,0
1997,367,0
1998,365,0
1999,364,0
2000,367,0
2001,363,0
2002,382,0
2003,396,0
2004,445,0
2005,473,0
2006,481,0
2007,432,0
2008,479,0
2009,431,0
2010,513,0
2011,526,0
2012,470,0
2013,473,0
2014,415,0
2015,381,0
2016,421,0
2017,337,0
2018,410,0
2019,388,0
