year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,6
1895,0,0
1896,0,0
1897,0,0
1898,0,6
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,5
1909,0,7
1910,0,0
1911,0,11
1912,0,8
1913,0,10
1914,0,11
1915,0,10
1916,0,9
1917,0,12
1918,0,15
1919,0,21
1920,0,17
1921,0,12
1922,0,21
1923,0,14
1924,0,24
1925,0,12
1926,0,21
1927,0,22
1928,0,9
1929,0,11
1930,0,10
1931,0,15
1932,0,16
1933,0,20
1934,0,16
1935,0,22
1936,0,15
1937,0,14
1938,0,14
1939,0,17
1940,0,12
1941,0,8
1942,0,8
1943,0,11
1944,0,16
1945,0,12
1946,0,9
1947,0,18
1948,0,23
1949,0,45
1950,0,41
1951,0,56
1952,0,42
1953,0,58
1954,0,59
1955,0,63
1956,0,67
1957,0,50
1958,0,47
1959,0,46
1960,0,39
1961,0,45
1962,0,44
1963,0,31
1964,0,37
1965,0,26
1966,0,33
1967,0,24
1968,0,18
1969,0,19
1970,0,25
1971,0,21
1972,0,11
1973,0,18
1974,0,17
1975,0,14
1976,0,14
1977,0,15
1978,0,14
1979,0,13
1980,0,12
1981,0,14
1982,0,14
1983,0,11
1984,0,14
1985,0,15
1986,0,15
1987,0,20
1988,0,25
1989,0,24
1990,0,25
1991,0,22
1992,0,25
1993,0,29
1994,0,24
1995,0,18
1996,0,21
1997,0,26
1998,0,27
1999,0,20
2000,0,30
2001,0,25
2002,0,59
2003,0,85
2004,0,79
2005,0,81
2006,0,90
2007,0,93
2008,0,87
2009,0,84
2010,0,78
2011,0,85
2012,0,94
2013,0,57
2014,0,59
2015,0,68
2016,5,76
2017,0,90
2018,0,81
2019,0,88
