year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,6,0
1889,5,0
1890,0,0
1891,0,0
1892,6,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,13,0
1899,8,0
1900,5,0
1901,8,0
1902,7,0
1903,7,0
1904,5,0
1905,5,0
1906,12,0
1907,13,0
1908,13,0
1909,10,0
1910,13,0
1911,10,0
1912,8,0
1913,19,0
1914,19,0
1915,27,0
1916,19,0
1917,29,0
1918,32,0
1919,26,0
1920,35,0
1921,27,0
1922,30,0
1923,37,0
1924,30,0
1925,32,0
1926,21,0
1927,27,0
1928,27,0
1929,23,0
1930,26,0
1931,26,0
1932,23,0
1933,31,0
1934,26,0
1935,16,0
1936,35,0
1937,26,0
1938,32,0
1939,31,0
1940,21,0
1941,24,0
1942,19,0
1943,25,0
1944,18,0
1945,15,0
1946,25,0
1947,30,0
1948,36,0
1949,21,0
1950,25,0
1951,29,0
1952,17,0
1953,17,0
1954,16,0
1955,16,0
1956,27,0
1957,18,0
1958,18,0
1959,16,0
1960,20,0
1961,20,0
1962,21,0
1963,22,0
1964,17,0
1965,20,0
1966,24,0
1967,18,0
1968,21,0
1969,26,0
1970,29,0
1971,34,0
1972,34,0
1973,27,0
1974,18,0
1975,24,0
1976,17,0
1977,11,0
1978,18,0
1979,15,0
1980,13,0
1981,12,0
1982,17,0
1983,8,0
1984,10,0
1985,9,0
1986,9,0
1987,9,0
1988,15,0
1989,11,0
1990,0,0
1991,6,0
1992,5,0
1993,0,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
