year,Boys,Girls
1880,131,14
1881,114,15
1882,131,10
1883,142,11
1884,146,10
1885,135,13
1886,129,9
1887,147,10
1888,169,10
1889,120,17
1890,132,9
1891,109,8
1892,137,9
1893,137,10
1894,118,12
1895,125,9
1896,130,10
1897,114,13
1898,156,10
1899,125,13
1900,140,13
1901,96,7
1902,121,6
1903,133,11
1904,117,7
1905,143,13
1906,100,0
1907,124,12
1908,147,15
1909,140,0
1910,144,18
1911,153,9
1912,212,22
1913,199,17
1914,227,38
1915,285,31
1916,308,39
1917,338,45
1918,371,31
1919,313,21
1920,336,33
1921,320,28
1922,350,40
1923,343,35
1924,381,37
1925,395,41
1926,417,29
1927,489,37
1928,425,44
1929,474,28
1930,468,28
1931,463,40
1932,540,45
1933,534,38
1934,559,24
1935,521,29
1936,506,26
1937,539,26
1938,533,30
1939,501,47
1940,494,39
1941,506,39
1942,536,47
1943,456,39
1944,463,38
1945,399,48
1946,478,47
1947,510,56
1948,439,39
1949,441,35
1950,413,31
1951,441,55
1952,570,41
1953,1436,36
1954,1493,52
1955,1225,49
1956,1065,54
1957,884,72
1958,850,67
1959,708,57
1960,593,64
1961,474,54
1962,396,47
1963,382,38
1964,277,48
1965,225,33
1966,186,39
1967,171,29
1968,169,32
1969,165,29
1970,159,40
1971,134,38
1972,101,25
1973,91,28
1974,64,19
1975,49,21
1976,48,20
1977,43,17
1978,38,25
1979,41,25
1980,19,23
1981,30,16
1982,29,22
1983,18,13
1984,19,19
1985,12,19
1986,13,11
1987,13,16
1988,11,10
1989,13,18
1990,12,24
1991,6,24
1992,9,19
1993,10,14
1994,7,20
1995,0,13
1996,0,14
1997,7,14
1998,8,11
1999,6,8
2000,9,11
2001,8,20
2002,8,13
2003,10,10
2004,10,16
2005,14,21
2006,9,20
2007,6,13
2008,6,13
2009,5,22
2010,11,16
2011,16,27
2012,18,18
2013,14,24
2014,22,27
2015,29,37
2016,35,45
2017,30,37
2018,39,32
2019,40,44
