year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,6,0
1913,0,0
1914,5,0
1915,0,0
1916,5,0
1917,0,0
1918,6,0
1919,0,0
1920,0,0
1921,6,0
1922,0,0
1923,6,0
1924,0,0
1925,0,0
1926,0,0
1927,5,0
1928,0,0
1929,0,0
1930,0,0
1931,5,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,10,0
1941,5,0
1942,0,0
1943,8,0
1944,8,0
1945,7,0
1946,12,0
1947,16,0
1948,18,0
1949,13,0
1950,11,0
1951,17,0
1952,26,0
1953,29,0
1954,56,0
1955,45,0
1956,54,0
1957,43,0
1958,29,0
1959,38,0
1960,50,0
1961,29,0
1962,34,0
1963,15,0
1964,21,0
1965,29,0
1966,20,0
1967,20,0
1968,21,0
1969,24,0
1970,31,0
1971,15,0
1972,20,0
1973,18,0
1974,16,0
1975,24,0
1976,12,0
1977,18,0
1978,22,0
1979,25,0
1980,15,0
1981,17,0
1982,25,0
1983,17,0
1984,19,0
1985,23,0
1986,23,0
1987,16,0
1988,36,0
1989,49,0
1990,33,0
1991,34,0
1992,39,0
1993,18,0
1994,34,0
1995,42,0
1996,60,0
1997,69,0
1998,63,0
1999,99,0
2000,80,0
2001,89,0
2002,130,0
2003,139,0
2004,112,0
2005,123,0
2006,115,0
2007,101,0
2008,119,0
2009,90,0
2010,94,0
2011,98,0
2012,89,0
2013,80,0
2014,71,0
2015,59,0
2016,62,0
2017,61,0
2018,53,0
2019,48,0
