year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,6,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,0,0
1922,0,0
1923,5,0
1924,0,0
1925,0,0
1926,6,0
1927,0,0
1928,6,0
1929,6,0
1930,7,0
1931,21,0
1932,13,0
1933,12,0
1934,15,0
1935,12,0
1936,6,0
1937,13,0
1938,12,0
1939,20,0
1940,23,0
1941,19,0
1942,21,0
1943,16,0
1944,12,0
1945,20,0
1946,16,0
1947,17,0
1948,37,0
1949,35,0
1950,46,0
1951,64,0
1952,56,0
1953,78,0
1954,62,0
1955,71,0
1956,85,0
1957,70,0
1958,89,0
1959,124,0
1960,97,0
1961,109,0
1962,80,0
1963,87,0
1964,72,0
1965,69,0
1966,73,0
1967,62,0
1968,102,0
1969,122,0
1970,123,0
1971,92,0
1972,89,0
1973,63,0
1974,71,0
1975,71,0
1976,39,0
1977,66,0
1978,44,0
1979,87,0
1980,56,0
1981,67,0
1982,55,0
1983,34,0
1984,55,0
1985,57,0
1986,77,0
1987,55,0
1988,57,0
1989,56,0
1990,51,0
1991,47,0
1992,44,0
1993,37,0
1994,33,0
1995,31,0
1996,18,0
1997,15,0
1998,25,0
1999,21,0
2000,8,0
2001,20,0
2002,13,0
2003,13,0
2004,8,0
2005,6,0
2006,13,0
2007,13,0
2008,14,0
2009,0,0
2010,9,0
2011,8,0
2012,11,0
2013,10,0
2014,10,0
2015,10,0
2016,7,0
2017,0,0
2018,0,0
2019,6,0
