year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,7,0
1918,0,0
1919,6,0
1920,5,0
1921,0,0
1922,6,0
1923,5,0
1924,0,0
1925,9,0
1926,8,0
1927,7,0
1928,7,0
1929,5,0
1930,7,0
1931,16,0
1932,15,0
1933,18,0
1934,16,0
1935,24,0
1936,20,0
1937,24,0
1938,22,0
1939,28,0
1940,29,0
1941,31,0
1942,25,0
1943,43,0
1944,37,0
1945,122,0
1946,103,0
1947,121,0
1948,87,0
1949,136,0
1950,133,0
1951,123,0
1952,139,0
1953,147,0
1954,198,0
1955,226,0
1956,290,0
1957,291,0
1958,349,0
1959,324,0
1960,349,0
1961,319,0
1962,296,0
1963,277,0
1964,225,0
1965,222,0
1966,191,0
1967,186,0
1968,170,0
1969,150,0
1970,105,0
1971,82,0
1972,81,0
1973,45,0
1974,46,0
1975,55,0
1976,43,0
1977,35,0
1978,37,0
1979,28,0
1980,40,0
1981,49,0
1982,44,0
1983,46,0
1984,52,0
1985,50,0
1986,55,0
1987,43,0
1988,55,0
1989,60,0
1990,41,0
1991,36,0
1992,32,0
1993,28,0
1994,25,0
1995,22,0
1996,8,0
1997,17,0
1998,17,0
1999,18,0
2000,15,0
2001,18,0
2002,13,0
2003,12,0
2004,8,0
2005,7,0
2006,10,0
2007,12,0
2008,7,0
2009,12,0
2010,8,0
2011,12,0
2012,7,0
2013,10,0
2014,10,0
2015,7,0
2016,15,0
2017,7,0
2018,10,0
2019,6,0
