year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,5
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,8
1919,0,8
1920,0,9
1921,0,5
1922,0,12
1923,0,0
1924,0,12
1925,0,12
1926,0,5
1927,0,6
1928,0,7
1929,0,9
1930,0,9
1931,0,0
1932,0,5
1933,0,9
1934,0,0
1935,0,10
1936,0,9
1937,0,8
1938,0,14
1939,0,0
1940,0,9
1941,0,10
1942,0,9
1943,0,11
1944,0,10
1945,0,8
1946,0,15
1947,0,11
1948,0,13
1949,0,14
1950,0,11
1951,0,14
1952,0,13
1953,0,10
1954,0,16
1955,0,17
1956,0,13
1957,0,12
1958,0,12
1959,0,6
1960,0,15
1961,0,12
1962,0,8
1963,0,10
1964,0,8
1965,0,18
1966,0,6
1967,0,16
1968,0,20
1969,0,21
1970,0,12
1971,0,13
1972,0,14
1973,0,13
1974,0,12
1975,0,11
1976,0,12
1977,0,10
1978,0,15
1979,0,9
1980,0,15
1981,6,48
1982,0,22
1983,0,22
1984,0,26
1985,0,17
1986,5,23
1987,0,23
1988,0,25
1989,0,16
1990,0,17
1991,5,25
1992,5,21
1993,0,30
1994,5,20
1995,7,40
1996,7,41
1997,10,44
1998,8,24
1999,6,39
2000,7,47
2001,16,79
2002,33,74
2003,15,99
2004,30,98
2005,23,104
2006,35,132
2007,45,179
2008,66,199
2009,63,211
2010,81,221
2011,115,303
2012,133,271
2013,273,294
2014,403,359
2015,606,440
2016,654,450
2017,708,380
2018,728,367
2019,793,343
