year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,5
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,6
1927,0,5
1928,0,0
1929,0,0
1930,0,5
1931,0,0
1932,0,0
1933,0,7
1934,0,0
1935,0,5
1936,0,5
1937,0,8
1938,0,5
1939,0,6
1940,0,5
1941,0,0
1942,0,0
1943,9,7
1944,10,0
1945,11,7
1946,0,14
1947,9,8
1948,5,8
1949,23,9
1950,20,6
1951,22,18
1952,23,14
1953,26,7
1954,28,10
1955,35,7
1956,36,6
1957,38,11
1958,42,11
1959,41,0
1960,70,0
1961,44,6
1962,57,0
1963,50,0
1964,39,5
1965,30,0
1966,29,0
1967,34,0
1968,22,0
1969,39,5
1970,26,0
1971,28,0
1972,37,0
1973,15,0
1974,8,0
1975,15,0
1976,11,0
1977,9,0
1978,7,0
1979,9,0
1980,7,0
1981,11,0
1982,7,0
1983,0,0
1984,5,0
1985,6,0
1986,0,0
1987,0,0
1988,10,0
1989,5,0
1990,5,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,5,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,6,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
