year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,6,0
1897,5,0
1898,0,0
1899,0,0
1900,8,0
1901,7,0
1902,11,0
1903,7,0
1904,0,0
1905,6,0
1906,10,0
1907,0,0
1908,8,0
1909,17,0
1910,15,0
1911,15,0
1912,12,0
1913,13,0
1914,12,0
1915,23,0
1916,25,0
1917,20,0
1918,27,0
1919,33,0
1920,39,0
1921,34,0
1922,31,0
1923,17,0
1924,35,0
1925,27,0
1926,35,0
1927,24,0
1928,20,0
1929,22,0
1930,38,0
1931,26,0
1932,32,0
1933,20,0
1934,26,0
1935,24,0
1936,30,0
1937,18,0
1938,32,0
1939,19,0
1940,20,0
1941,20,0
1942,22,0
1943,22,0
1944,26,0
1945,18,0
1946,21,0
1947,18,0
1948,16,0
1949,12,0
1950,15,0
1951,16,0
1952,17,0
1953,16,0
1954,18,0
1955,15,0
1956,11,0
1957,11,0
1958,22,0
1959,12,0
1960,9,0
1961,10,0
1962,12,0
1963,11,0
1964,12,0
1965,10,0
1966,6,0
1967,14,0
1968,11,0
1969,5,0
1970,8,0
1971,0,0
1972,9,0
1973,6,0
1974,13,0
1975,9,0
1976,6,0
1977,6,0
1978,0,0
1979,9,0
1980,6,0
1981,5,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,6,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,5,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,5,0
2007,0,0
2008,11,0
2009,11,0
2010,10,0
2011,13,0
2012,21,0
2013,26,0
2014,15,0
2015,16,0
2016,12,0
2017,21,0
2018,25,0
2019,17,0
