year,F,M
1880,62,0
1881,68,0
1882,68,0
1883,82,0
1884,72,0
1885,70,0
1886,86,0
1887,98,0
1888,90,0
1889,87,0
1890,96,0
1891,90,0
1892,102,0
1893,99,0
1894,119,0
1895,107,0
1896,98,0
1897,99,0
1898,120,0
1899,89,0
1900,143,0
1901,95,0
1902,108,0
1903,79,0
1904,81,0
1905,98,0
1906,105,0
1907,108,0
1908,116,0
1909,94,0
1910,102,0
1911,95,0
1912,95,0
1913,142,0
1914,133,0
1915,190,0
1916,168,0
1917,164,0
1918,161,0
1919,170,0
1920,152,0
1921,183,0
1922,151,0
1923,187,0
1924,201,0
1925,174,0
1926,154,0
1927,136,0
1928,103,0
1929,123,0
1930,123,0
1931,91,0
1932,114,0
1933,109,0
1934,115,0
1935,106,0
1936,98,0
1937,94,0
1938,89,0
1939,100,0
1940,75,0
1941,81,0
1942,101,0
1943,93,0
1944,75,0
1945,77,0
1946,67,0
1947,75,0
1948,91,0
1949,68,0
1950,68,0
1951,57,0
1952,76,0
1953,61,0
1954,66,0
1955,69,0
1956,55,0
1957,50,0
1958,68,0
1959,58,0
1960,43,0
1961,38,0
1962,43,0
1963,32,0
1964,39,0
1965,34,0
1966,24,0
1967,30,0
1968,20,0
1969,21,0
1970,18,0
1971,19,0
1972,18,0
1973,17,0
1974,19,0
1975,23,0
1976,11,0
1977,17,0
1978,15,0
1979,16,0
1980,11,0
1981,14,0
1982,13,0
1983,5,0
1984,9,0
1985,8,0
1986,6,0
1987,0,0
1988,10,0
1989,7,0
1990,12,0
1991,9,0
1992,0,0
1993,0,0
1994,11,0
1995,7,0
1996,9,0
1997,5,0
1998,5,0
1999,6,0
2000,0,0
2001,0,0
2002,7,0
2003,10,0
2004,0,0
2005,8,0
2006,7,0
2007,8,0
2008,6,0
2009,10,0
2010,26,0
2011,17,0
2012,34,0
2013,37,0
2014,69,0
2015,104,0
2016,106,0
2017,83,0
2018,115,0
2019,137,0
