year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,0
1907,0,8
1908,0,7
1909,0,0
1910,0,7
1911,0,7
1912,0,11
1913,0,6
1914,0,21
1915,0,19
1916,0,22
1917,0,23
1918,0,29
1919,0,23
1920,0,23
1921,0,37
1922,0,21
1923,0,25
1924,0,27
1925,0,33
1926,0,38
1927,0,35
1928,7,28
1929,5,22
1930,0,31
1931,0,18
1932,0,28
1933,0,21
1934,0,27
1935,0,25
1936,0,26
1937,0,27
1938,0,18
1939,0,28
1940,0,25
1941,0,20
1942,0,22
1943,0,30
1944,0,22
1945,0,11
1946,0,20
1947,0,27
1948,0,29
1949,5,29
1950,0,21
1951,0,27
1952,0,22
1953,0,13
1954,0,28
1955,0,30
1956,0,27
1957,0,26
1958,6,25
1959,0,24
1960,0,49
1961,0,92
1962,6,171
1963,0,158
1964,0,180
1965,6,182
1966,0,186
1967,0,145
1968,0,147
1969,5,131
1970,0,116
1971,0,92
1972,0,95
1973,0,65
1974,0,66
1975,0,49
1976,0,52
1977,0,30
1978,0,45
1979,0,49
1980,0,56
1981,0,55
1982,5,43
1983,0,61
1984,0,48
1985,5,53
1986,0,42
1987,0,47
1988,0,36
1989,0,32
1990,0,42
1991,0,34
1992,0,35
1993,0,25
1994,0,38
1995,0,17
1996,0,19
1997,0,11
1998,0,21
1999,0,16
2000,0,19
2001,0,21
2002,0,18
2003,0,10
2004,0,11
2005,0,6
2006,0,17
2007,0,8
2008,0,14
2009,0,10
2010,0,7
2011,0,9
2012,0,8
2013,0,8
2014,0,11
2015,0,17
2016,0,6
2017,0,10
2018,0,11
2019,0,7
