year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,0,0
1913,0,0
1914,8,0
1915,5,0
1916,0,0
1917,7,0
1918,6,0
1919,8,0
1920,6,0
1921,7,0
1922,8,0
1923,0,0
1924,10,0
1925,6,0
1926,10,0
1927,6,0
1928,10,0
1929,8,0
1930,7,0
1931,7,0
1932,12,0
1933,11,0
1934,12,0
1935,5,0
1936,15,0
1937,7,0
1938,16,0
1939,15,0
1940,18,0
1941,17,0
1942,15,0
1943,28,0
1944,18,0
1945,25,0
1946,47,0
1947,63,0
1948,56,0
1949,45,0
1950,42,0
1951,60,0
1952,66,0
1953,74,0
1954,74,0
1955,82,0
1956,47,0
1957,42,0
1958,60,0
1959,51,0
1960,57,0
1961,44,0
1962,51,0
1963,46,0
1964,34,0
1965,50,0
1966,53,0
1967,30,0
1968,30,0
1969,46,0
1970,44,0
1971,22,0
1972,22,0
1973,34,0
1974,30,0
1975,21,0
1976,18,0
1977,31,0
1978,41,0
1979,32,0
1980,38,0
1981,31,0
1982,38,0
1983,41,0
1984,37,0
1985,36,0
1986,37,0
1987,46,0
1988,44,0
1989,66,0
1990,73,0
1991,80,0
1992,89,0
1993,91,0
1994,84,0
1995,113,0
1996,90,0
1997,79,0
1998,106,0
1999,157,0
2000,152,0
2001,118,0
2002,409,0
2003,344,0
2004,206,0
2005,163,0
2006,133,0
2007,122,0
2008,97,0
2009,125,0
2010,85,0
2011,72,0
2012,82,0
2013,61,0
2014,58,0
2015,49,0
2016,56,0
2017,44,0
2018,32,0
2019,48,0
