year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,8,0
1896,6,0
1897,7,0
1898,5,0
1899,0,0
1900,8,0
1901,5,0
1902,26,0
1903,25,0
1904,18,0
1905,18,0
1906,18,0
1907,15,0
1908,15,0
1909,20,0
1910,13,0
1911,16,0
1912,15,0
1913,25,0
1914,38,0
1915,31,0
1916,44,0
1917,33,0
1918,43,0
1919,41,0
1920,53,0
1921,64,0
1922,52,0
1923,50,0
1924,65,0
1925,60,0
1926,62,0
1927,69,0
1928,62,0
1929,63,0
1930,90,0
1931,67,0
1932,75,0
1933,63,0
1934,54,0
1935,57,0
1936,54,0
1937,68,0
1938,63,0
1939,56,0
1940,83,0
1941,57,0
1942,81,0
1943,66,0
1944,72,0
1945,63,0
1946,76,0
1947,81,0
1948,71,0
1949,65,0
1950,85,0
1951,67,0
1952,89,0
1953,98,0
1954,116,0
1955,110,0
1956,83,0
1957,108,0
1958,94,0
1959,128,0
1960,98,0
1961,122,0
1962,298,0
1963,432,0
1964,285,0
1965,227,0
1966,292,0
1967,279,0
1968,243,0
1969,219,0
1970,218,0
1971,186,0
1972,142,0
1973,153,0
1974,116,0
1975,113,0
1976,108,0
1977,106,0
1978,94,0
1979,113,0
1980,94,0
1981,98,0
1982,93,0
1983,70,0
1984,65,0
1985,45,0
1986,46,0
1987,38,0
1988,54,0
1989,60,0
1990,36,0
1991,31,0
1992,30,0
1993,25,0
1994,26,0
1995,19,0
1996,20,0
1997,18,0
1998,19,0
1999,17,0
2000,21,0
2001,21,0
2002,11,0
2003,27,0
2004,23,0
2005,18,0
2006,26,0
2007,30,0
2008,26,0
2009,30,0
2010,11,0
2011,20,0
2012,28,0
2013,21,0
2014,17,0
2015,19,0
2016,12,0
2017,16,0
2018,17,0
2019,16,0
