year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,6
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,6,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,5
1960,0,7
1961,0,5
1962,0,0
1963,0,7
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,6
1971,7,0
1972,0,11
1973,0,12
1974,0,20
1975,0,12
1976,10,19
1977,6,34
1978,6,23
1979,10,28
1980,11,35
1981,11,33
1982,8,21
1983,8,20
1984,8,32
1985,14,42
1986,12,31
1987,16,32
1988,16,28
1989,22,37
1990,30,31
1991,44,30
1992,33,29
1993,28,14
1994,27,18
1995,31,21
1996,31,27
1997,31,24
1998,33,15
1999,15,29
2000,24,26
2001,14,9
2002,22,14
2003,13,14
2004,10,16
2005,10,12
2006,20,13
2007,15,15
2008,16,12
2009,14,12
2010,13,16
2011,22,7
2012,18,10
2013,19,12
2014,21,22
2015,21,25
2016,35,29
2017,30,20
2018,36,17
2019,49,21
