year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,5
1920,0,6
1921,0,5
1922,0,5
1923,0,7
1924,0,0
1925,0,5
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,5
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,5,0
1937,0,0
1938,5,0
1939,6,0
1940,0,0
1941,7,0
1942,8,0
1943,6,0
1944,0,0
1945,6,0
1946,10,0
1947,7,5
1948,8,0
1949,10,0
1950,11,6
1951,27,0
1952,9,10
1953,12,0
1954,14,0
1955,8,9
1956,19,0
1957,13,6
1958,21,0
1959,23,5
1960,30,9
1961,28,7
1962,44,7
1963,39,10
1964,34,11
1965,33,6
1966,41,7
1967,36,5
1968,27,7
1969,19,7
1970,25,9
1971,29,9
1972,11,9
1973,23,11
1974,20,8
1975,23,0
1976,23,8
1977,26,9
1978,21,8
1979,26,10
1980,31,9
1981,43,15
1982,52,12
1983,35,11
1984,45,14
1985,37,10
1986,37,5
1987,52,14
1988,54,11
1989,50,16
1990,88,8
1991,110,13
1992,112,9
1993,145,10
1994,160,10
1995,195,9
1996,330,5
1997,401,7
1998,516,13
1999,672,11
2000,742,11
2001,801,5
2002,717,7
2003,839,8
2004,747,7
2005,783,12
2006,761,0
2007,766,0
2008,699,0
2009,598,0
2010,505,0
2011,404,0
2012,367,5
2013,314,0
2014,276,0
2015,230,0
2016,194,0
2017,197,0
2018,190,0
2019,173,0
