year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,5,0
1902,0,0
1903,5,0
1904,7,0
1905,7,0
1906,8,0
1907,10,0
1908,9,0
1909,14,0
1910,11,0
1911,16,0
1912,31,0
1913,36,0
1914,52,0
1915,74,0
1916,79,0
1917,126,0
1918,131,0
1919,118,0
1920,135,0
1921,194,0
1922,176,0
1923,239,0
1924,252,0
1925,248,0
1926,322,5
1927,313,6
1928,340,0
1929,335,0
1930,377,7
1931,402,11
1932,419,0
1933,393,5
1934,468,7
1935,487,9
1936,460,13
1937,457,6
1938,439,8
1939,374,6
1940,330,5
1941,354,5
1942,337,7
1943,316,0
1944,280,0
1945,297,0
1946,302,0
1947,306,0
1948,287,0
1949,267,11
1950,278,6
1951,307,0
1952,253,0
1953,277,0
1954,246,0
1955,233,6
1956,253,0
1957,235,0
1958,224,5
1959,192,0
1960,192,0
1961,177,0
1962,207,0
1963,193,5
1964,186,0
1965,181,0
1966,149,0
1967,169,0
1968,164,6
1969,144,7
1970,150,6
1971,124,7
1972,127,0
1973,92,0
1974,89,0
1975,77,0
1976,61,7
1977,55,10
1978,59,0
1979,58,0
1980,48,8
1981,49,0
1982,54,6
1983,46,0
1984,42,0
1985,41,0
1986,28,0
1987,28,0
1988,24,5
1989,25,0
1990,28,0
1991,18,5
1992,19,0
1993,16,6
1994,18,6
1995,15,0
1996,10,0
1997,12,0
1998,16,0
1999,10,5
2000,14,0
2001,10,0
2002,7,0
2003,0,0
2004,5,0
2005,5,0
2006,5,0
2007,0,0
2008,0,0
2009,0,0
2010,8,0
2011,6,0
2012,5,0
2013,0,0
2014,0,0
2015,8,0
2016,0,0
2017,9,0
2018,0,0
2019,9,0
