year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,0
1916,6,0
1917,6,0
1918,6,0
1919,0,0
1920,6,0
1921,7,0
1922,0,0
1923,7,0
1924,6,0
1925,7,0
1926,7,0
1927,5,0
1928,0,0
1929,7,0
1930,7,0
1931,5,0
1932,6,0
1933,7,0
1934,9,0
1935,9,0
1936,7,0
1937,0,0
1938,11,0
1939,14,0
1940,10,0
1941,16,0
1942,20,0
1943,16,0
1944,14,0
1945,10,0
1946,26,0
1947,17,0
1948,17,0
1949,25,0
1950,22,0
1951,20,0
1952,35,0
1953,20,0
1954,32,0
1955,20,0
1956,28,0
1957,25,0
1958,28,0
1959,29,0
1960,29,0
1961,31,0
1962,39,0
1963,32,0
1964,39,0
1965,38,0
1966,49,0
1967,49,0
1968,60,0
1969,74,0
1970,67,0
1971,91,0
1972,91,0
1973,76,0
1974,68,0
1975,62,0
1976,55,0
1977,37,0
1978,37,0
1979,41,0
1980,35,0
1981,24,0
1982,37,0
1983,42,0
1984,35,0
1985,38,0
1986,37,0
1987,31,0
1988,40,0
1989,40,0
1990,52,0
1991,68,0
1992,55,0
1993,70,0
1994,73,0
1995,52,0
1996,45,0
1997,56,0
1998,62,0
1999,44,0
2000,50,0
2001,47,0
2002,46,0
2003,44,0
2004,37,0
2005,38,0
2006,37,0
2007,50,0
2008,38,0
2009,43,0
2010,35,0
2011,36,0
2012,46,0
2013,35,0
2014,24,0
2015,24,0
2016,33,0
2017,20,0
2018,28,0
2019,18,0
