year,F,M
1880,245,0
1881,289,0
1882,319,0
1883,372,0
1884,397,0
1885,393,0
1886,450,0
1887,414,0
1888,511,6
1889,498,0
1890,502,0
1891,501,0
1892,547,5
1893,532,0
1894,597,0
1895,553,0
1896,574,0
1897,523,0
1898,586,0
1899,584,0
1900,690,0
1901,498,0
1902,537,0
1903,509,0
1904,497,0
1905,547,0
1906,529,0
1907,512,5
1908,580,0
1909,583,5
1910,634,5
1911,620,0
1912,772,0
1913,837,7
1914,1053,7
1915,1237,6
1916,1389,8
1917,1362,8
1918,1378,0
1919,1368,7
1920,1240,0
1921,1208,6
1922,1090,5
1923,1099,0
1924,978,0
1925,851,5
1926,773,0
1927,769,9
1928,658,0
1929,674,10
1930,556,5
1931,508,0
1932,462,7
1933,467,0
1934,445,6
1935,392,0
1936,370,0
1937,366,0
1938,313,0
1939,358,0
1940,327,0
1941,332,6
1942,319,0
1943,284,5
1944,280,0
1945,256,0
1946,218,0
1947,263,0
1948,264,0
1949,256,0
1950,211,0
1951,190,0
1952,202,0
1953,171,0
1954,198,0
1955,150,0
1956,158,0
1957,129,0
1958,137,0
1959,134,0
1960,114,0
1961,115,0
1962,90,0
1963,95,0
1964,97,0
1965,82,0
1966,69,0
1967,69,0
1968,74,0
1969,55,0
1970,56,0
1971,62,0
1972,52,0
1973,32,0
1974,54,0
1975,35,0
1976,40,0
1977,43,0
1978,24,0
1979,25,0
1980,37,0
1981,26,0
1982,37,0
1983,26,0
1984,32,0
1985,25,0
1986,31,0
1987,23,0
1988,32,0
1989,25,0
1990,28,0
1991,26,0
1992,28,0
1993,22,0
1994,14,0
1995,20,0
1996,19,0
1997,22,0
1998,18,0
1999,22,0
2000,13,0
2001,18,0
2002,22,0
2003,29,0
2004,22,0
2005,19,0
2006,19,0
2007,22,0
2008,31,0
2009,33,0
2010,32,0
2011,38,0
2012,59,0
2013,48,0
2014,68,0
2015,79,0
2016,101,0
2017,83,0
2018,109,0
2019,129,0
