year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,8,0
1888,9,0
1889,0,0
1890,5,0
1891,9,0
1892,8,0
1893,12,0
1894,6,0
1895,10,0
1896,11,0
1897,6,0
1898,15,0
1899,8,0
1900,10,0
1901,16,0
1902,16,0
1903,17,0
1904,15,0
1905,11,0
1906,24,0
1907,17,0
1908,11,0
1909,16,0
1910,21,0
1911,16,0
1912,37,0
1913,50,0
1914,50,0
1915,69,0
1916,62,0
1917,56,0
1918,58,0
1919,54,0
1920,55,0
1921,75,0
1922,58,0
1923,51,0
1924,47,0
1925,65,0
1926,57,0
1927,53,0
1928,47,0
1929,44,0
1930,35,0
1931,27,0
1932,24,0
1933,24,0
1934,23,0
1935,30,0
1936,32,0
1937,23,0
1938,16,0
1939,14,0
1940,14,0
1941,18,0
1942,25,0
1943,26,0
1944,13,0
1945,14,0
1946,24,0
1947,15,0
1948,25,0
1949,19,0
1950,13,0
1951,15,0
1952,16,0
1953,6,0
1954,14,0
1955,17,0
1956,14,0
1957,11,0
1958,9,0
1959,15,0
1960,5,0
1961,0,0
1962,6,0
1963,0,0
1964,5,0
1965,0,0
1966,8,0
1967,0,0
1968,0,0
1969,0,0
1970,5,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
