year,Girls,Boys
1880,5,0
1881,0,0
1882,0,5
1883,0,0
1884,0,8
1885,8,7
1886,0,9
1887,0,7
1888,7,9
1889,10,6
1890,8,12
1891,10,5
1892,10,0
1893,11,5
1894,10,8
1895,6,5
1896,7,0
1897,7,0
1898,10,6
1899,0,0
1900,8,7
1901,7,0
1902,5,9
1903,7,0
1904,5,5
1905,9,7
1906,8,8
1907,9,6
1908,5,7
1909,0,10
1910,12,8
1911,11,11
1912,0,5
1913,12,5
1914,10,17
1915,19,14
1916,19,15
1917,16,14
1918,16,11
1919,11,15
1920,15,12
1921,17,13
1922,12,17
1923,10,13
1924,17,18
1925,13,11
1926,16,11
1927,11,9
1928,11,16
1929,17,9
1930,22,9
1931,7,12
1932,19,12
1933,8,0
1934,7,10
1935,6,9
1936,0,0
1937,0,6
1938,5,11
1939,0,10
1940,5,0
1941,6,7
1942,0,5
1943,0,5
1944,10,8
1945,5,0
1946,7,0
1947,5,6
1948,0,0
1949,0,7
1950,9,7
1951,0,11
1952,5,0
1953,0,0
1954,0,5
1955,0,0
1956,8,0
1957,0,0
1958,0,0
1959,0,5
1960,0,0
1961,5,0
1962,6,0
1963,7,0
1964,7,0
1965,5,5
1966,6,0
1967,8,0
1968,6,0
1969,12,0
1970,19,0
1971,23,7
1972,31,5
1973,24,7
1974,29,9
1975,26,11
1976,34,7
1977,32,0
1978,21,6
1979,22,7
1980,17,0
1981,15,0
1982,21,0
1983,7,6
1984,13,0
1985,13,6
1986,11,5
1987,14,0
1988,16,6
1989,12,6
1990,10,0
1991,11,8
1992,10,6
1993,13,8
1994,12,7
1995,17,6
1996,23,7
1997,16,0
1998,26,7
1999,30,10
2000,56,6
2001,47,9
2002,47,5
2003,47,10
2004,51,9
2005,49,12
2006,52,6
2007,77,12
2008,80,5
2009,85,0
2010,90,12
2011,71,0
2012,112,10
2013,141,0
2014,127,12
2015,113,10
2016,100,5
2017,122,10
2018,144,9
2019,126,12
