year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,6,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,0,0
1922,0,0
1923,0,0
1924,5,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,9,0
1947,10,0
1948,8,0
1949,5,0
1950,9,0
1951,12,0
1952,12,0
1953,16,0
1954,18,0
1955,24,0
1956,28,0
1957,29,0
1958,42,0
1959,44,0
1960,48,0
1961,44,0
1962,60,0
1963,92,0
1964,74,0
1965,112,0
1966,148,0
1967,199,0
1968,205,0
1969,165,0
1970,119,0
1971,111,0
1972,88,0
1973,101,0
1974,74,0
1975,88,0
1976,116,0
1977,139,0
1978,164,0
1979,161,0
1980,187,0
1981,165,0
1982,197,0
1983,196,0
1984,208,0
1985,254,0
1986,268,5
1987,252,0
1988,315,0
1989,412,0
1990,357,0
1991,351,0
1992,322,0
1993,298,0
1994,271,0
1995,318,0
1996,270,0
1997,289,0
1998,334,0
1999,506,0
2000,329,0
2001,335,0
2002,291,0
2003,292,0
2004,332,0
2005,290,0
2006,238,0
2007,192,0
2008,190,0
2009,189,0
2010,191,0
2011,151,0
2012,104,0
2013,65,0
2014,73,0
2015,59,0
2016,59,0
2017,42,0
2018,47,0
2019,47,0
