year,Boys,Girls
1880,12,0
1881,10,0
1882,19,0
1883,17,0
1884,13,0
1885,22,0
1886,20,0
1887,37,0
1888,31,0
1889,37,0
1890,38,0
1891,25,0
1892,49,0
1893,67,0
1894,43,0
1895,62,0
1896,66,0
1897,67,0
1898,59,0
1899,68,0
1900,81,0
1901,56,0
1902,84,0
1903,78,0
1904,82,0
1905,113,0
1906,117,0
1907,97,0
1908,115,0
1909,114,0
1910,140,0
1911,131,0
1912,168,0
1913,210,0
1914,270,0
1915,360,0
1916,330,0
1917,367,0
1918,412,0
1919,390,0
1920,402,0
1921,417,0
1922,439,0
1923,387,0
1924,434,0
1925,408,0
1926,460,0
1927,459,0
1928,415,0
1929,433,6
1930,411,0
1931,398,0
1932,373,0
1933,376,0
1934,350,0
1935,352,0
1936,373,0
1937,340,0
1938,333,0
1939,296,0
1940,239,0
1941,284,0
1942,360,0
1943,344,0
1944,309,0
1945,275,0
1946,371,0
1947,408,0
1948,355,0
1949,321,0
1950,291,0
1951,308,0
1952,308,0
1953,257,0
1954,244,0
1955,254,0
1956,251,0
1957,289,0
1958,284,0
1959,291,0
1960,255,0
1961,236,0
1962,221,0
1963,177,0
1964,155,0
1965,156,0
1966,149,0
1967,198,0
1968,204,0
1969,175,0
1970,156,0
1971,186,0
1972,148,0
1973,129,0
1974,109,0
1975,84,0
1976,63,0
1977,54,0
1978,47,0
1979,53,0
1980,39,0
1981,63,0
1982,36,0
1983,31,0
1984,32,0
1985,33,0
1986,44,0
1987,18,0
1988,27,0
1989,29,0
1990,23,0
1991,27,0
1992,9,0
1993,12,0
1994,19,0
1995,12,0
1996,9,0
1997,14,0
1998,20,0
1999,12,0
2000,16,0
2001,12,0
2002,9,0
2003,14,0
2004,13,0
2005,16,0
2006,21,0
2007,18,0
2008,21,0
2009,21,0
2010,24,0
2011,34,0
2012,38,0
2013,41,0
2014,63,0
2015,67,0
2016,65,0
2017,46,0
2018,59,0
2019,69,0
