year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,6,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,5,0
1943,0,0
1944,0,0
1945,9,0
1946,27,0
1947,34,0
1948,47,0
1949,37,0
1950,57,0
1951,53,0
1952,63,0
1953,54,0
1954,65,0
1955,72,0
1956,63,0
1957,64,0
1958,73,0
1959,68,0
1960,52,0
1961,46,0
1962,44,0
1963,51,0
1964,44,0
1965,46,0
1966,43,0
1967,32,0
1968,43,0
1969,51,0
1970,51,0
1971,36,0
1972,40,0
1973,48,0
1974,43,0
1975,56,0
1976,40,0
1977,57,0
1978,66,0
1979,76,0
1980,87,0
1981,103,0
1982,80,0
1983,89,0
1984,77,0
1985,93,0
1986,135,0
1987,151,0
1988,180,0
1989,249,0
1990,357,0
1991,347,0
1992,420,6
1993,406,0
1994,472,0
1995,494,0
1996,451,0
1997,454,0
1998,633,0
1999,944,0
2000,817,0
2001,795,0
2002,2569,11
2003,2275,8
2004,1422,6
2005,1193,0
2006,1018,0
2007,1132,0
2008,881,0
2009,835,0
2010,594,0
2011,536,0
2012,470,0
2013,396,0
2014,372,0
2015,335,0
2016,297,0
2017,289,0
2018,226,0
2019,245,0
