year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,5,0
1905,0,0
1906,0,0
1907,7,0
1908,5,0
1909,0,0
1910,5,0
1911,0,0
1912,5,0
1913,13,0
1914,9,0
1915,26,0
1916,23,0
1917,31,0
1918,28,0
1919,22,0
1920,22,0
1921,29,0
1922,36,0
1923,51,0
1924,51,0
1925,50,0
1926,79,0
1927,88,0
1928,106,0
1929,118,0
1930,132,0
1931,158,0
1932,143,0
1933,170,0
1934,161,0
1935,140,0
1936,165,0
1937,182,0
1938,178,0
1939,158,0
1940,171,0
1941,174,0
1942,208,0
1943,207,0
1944,192,0
1945,170,0
1946,263,0
1947,299,0
1948,319,0
1949,290,0
1950,322,0
1951,328,0
1952,337,0
1953,329,0
1954,355,0
1955,338,0
1956,457,0
1957,418,0
1958,378,0
1959,528,0
1960,529,0
1961,513,0
1962,570,0
1963,527,0
1964,612,0
1965,555,0
1966,439,0
1967,560,0
1968,584,0
1969,533,0
1970,546,0
1971,478,0
1972,503,0
1973,444,0
1974,359,0
1975,353,0
1976,306,0
1977,289,0
1978,285,0
1979,304,0
1980,312,0
1981,307,0
1982,302,0
1983,267,0
1984,286,0
1985,283,0
1986,228,0
1987,193,0
1988,166,0
1989,152,0
1990,129,0
1991,103,0
1992,87,0
1993,85,0
1994,73,0
1995,37,0
1996,42,0
1997,44,0
1998,28,0
1999,30,0
2000,33,0
2001,29,0
2002,21,0
2003,19,0
2004,18,0
2005,19,0
2006,12,0
2007,18,0
2008,11,0
2009,17,0
2010,18,0
2011,6,0
2012,8,0
2013,6,0
2014,13,0
2015,11,0
2016,11,0
2017,7,0
2018,6,0
2019,7,0
