year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,5,0
1918,0,0
1919,0,0
1920,5,0
1921,0,0
1922,0,0
1923,0,0
1924,5,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,16,0
1939,15,6
1940,37,8
1941,43,7
1942,39,0
1943,36,0
1944,59,7
1945,67,0
1946,73,10
1947,101,0
1948,74,8
1949,67,7
1950,76,9
1951,81,7
1952,66,8
1953,86,5
1954,109,9
1955,80,6
1956,106,0
1957,93,0
1958,100,0
1959,97,0
1960,105,5
1961,100,11
1962,88,0
1963,75,0
1964,85,5
1965,57,5
1966,84,5
1967,102,0
1968,95,0
1969,96,0
1970,133,5
1971,96,0
1972,78,0
1973,64,0
1974,76,0
1975,76,0
1976,79,0
1977,68,0
1978,98,5
1979,143,0
1980,142,0
1981,113,0
1982,95,6
1983,78,0
1984,65,0
1985,79,5
1986,65,0
1987,64,0
1988,65,0
1989,72,0
1990,89,0
1991,75,6
1992,89,6
1993,82,0
1994,62,0
1995,67,0
1996,45,0
1997,43,0
1998,66,0
1999,73,0
2000,86,0
2001,96,5
2002,130,0
2003,118,0
2004,132,6
2005,142,0
2006,127,0
2007,120,0
2008,95,0
2009,98,0
2010,90,0
2011,76,0
2012,71,0
2013,74,0
2014,72,0
2015,66,0
2016,78,0
2017,78,0
2018,73,0
2019,81,0
