year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,9,0
1911,7,0
1912,0,0
1913,6,0
1914,7,0
1915,17,0
1916,7,0
1917,9,0
1918,11,0
1919,8,0
1920,16,0
1921,15,0
1922,16,0
1923,15,0
1924,21,0
1925,16,0
1926,23,0
1927,14,0
1928,25,0
1929,10,0
1930,18,0
1931,15,0
1932,14,0
1933,19,0
1934,23,0
1935,16,0
1936,15,0
1937,13,0
1938,16,0
1939,20,0
1940,16,0
1941,18,0
1942,11,0
1943,15,0
1944,12,0
1945,11,0
1946,12,0
1947,15,0
1948,14,0
1949,13,0
1950,13,0
1951,15,0
1952,12,0
1953,9,0
1954,20,0
1955,20,0
1956,11,0
1957,17,0
1958,21,0
1959,16,0
1960,20,0
1961,22,0
1962,11,0
1963,17,0
1964,20,0
1965,17,0
1966,18,0
1967,10,0
1968,10,0
1969,14,0
1970,9,0
1971,8,0
1972,11,0
1973,12,0
1974,5,0
1975,11,0
1976,9,0
1977,6,0
1978,8,0
1979,0,0
1980,5,0
1981,5,0
1982,5,0
1983,8,0
1984,0,0
1985,0,0
1986,0,0
1987,7,0
1988,6,0
1989,10,0
1990,0,0
1991,7,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
