year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,7,0
1895,0,0
1896,0,0
1897,5,0
1898,7,0
1899,0,0
1900,6,0
1901,5,0
1902,0,0
1903,5,0
1904,0,0
1905,5,0
1906,5,0
1907,0,0
1908,6,0
1909,8,0
1910,6,0
1911,14,0
1912,10,0
1913,10,0
1914,15,0
1915,11,0
1916,20,0
1917,19,0
1918,13,0
1919,14,0
1920,15,0
1921,13,0
1922,19,0
1923,26,0
1924,20,0
1925,19,0
1926,22,0
1927,28,0
1928,15,0
1929,8,0
1930,8,0
1931,15,0
1932,14,0
1933,8,0
1934,9,0
1935,12,0
1936,12,0
1937,13,0
1938,11,0
1939,6,0
1940,11,0
1941,11,0
1942,13,0
1943,24,0
1944,12,0
1945,11,0
1946,17,0
1947,14,0
1948,17,0
1949,10,0
1950,15,0
1951,13,0
1952,14,0
1953,16,0
1954,14,0
1955,7,0
1956,18,0
1957,12,0
1958,15,0
1959,11,0
1960,23,0
1961,22,0
1962,23,0
1963,22,0
1964,30,0
1965,25,0
1966,26,0
1967,31,0
1968,25,0
1969,24,0
1970,32,0
1971,34,0
1972,31,0
1973,32,0
1974,25,0
1975,20,0
1976,21,0
1977,22,0
1978,23,0
1979,21,0
1980,28,0
1981,28,0
1982,20,0
1983,20,0
1984,35,0
1985,37,0
1986,38,0
1987,23,0
1988,15,0
1989,25,0
1990,25,0
1991,24,0
1992,16,0
1993,10,0
1994,22,0
1995,9,0
1996,11,0
1997,8,0
1998,8,0
1999,7,0
2000,0,0
2001,7,0
2002,7,0
2003,6,0
2004,12,0
2005,9,0
2006,6,0
2007,6,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,6,0
2013,6,0
2014,6,0
2015,0,0
2016,11,0
2017,6,0
2018,7,0
2019,6,0
