year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,5,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,8,0
1919,8,0
1920,5,0
1921,0,0
1922,0,0
1923,8,0
1924,5,0
1925,6,0
1926,7,6
1927,9,0
1928,6,0
1929,0,5
1930,10,0
1931,5,0
1932,5,0
1933,12,0
1934,8,0
1935,11,0
1936,9,0
1937,0,0
1938,8,0
1939,9,0
1940,8,0
1941,6,0
1942,7,0
1943,5,0
1944,0,0
1945,0,0
1946,6,0
1947,9,0
1948,0,0
1949,6,0
1950,0,0
1951,0,0
1952,6,0
1953,9,0
1954,5,0
1955,0,0
1956,5,0
1957,5,0
1958,0,0
1959,0,8
1960,13,7
1961,5,0
1962,8,0
1963,9,0
1964,9,0
1965,12,0
1966,13,0
1967,30,7
1968,35,5
1969,19,6
1970,30,0
1971,23,7
1972,27,5
1973,21,7
1974,29,0
1975,28,0
1976,21,7
1977,20,0
1978,22,0
1979,29,9
1980,21,8
1981,35,10
1982,37,6
1983,46,0
1984,53,6
1985,30,0
1986,21,8
1987,12,5
1988,8,5
1989,41,11
1990,80,14
1991,68,16
1992,61,23
1993,55,19
1994,44,10
1995,30,13
1996,19,10
1997,24,8
1998,23,7
1999,28,14
2000,19,0
2001,14,8
2002,6,0
2003,7,0
2004,8,6
2005,9,5
2006,13,0
2007,6,5
2008,0,0
2009,0,0
2010,0,0
2011,0,5
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,5
2019,0,0
