year,F,M
1880,6,0
1881,0,0
1882,5,0
1883,7,0
1884,7,0
1885,0,0
1886,0,0
1887,10,0
1888,11,0
1889,0,0
1890,5,0
1891,0,0
1892,8,0
1893,12,0
1894,8,0
1895,7,0
1896,12,0
1897,5,0
1898,7,0
1899,7,0
1900,7,0
1901,6,0
1902,0,0
1903,13,0
1904,9,0
1905,12,0
1906,7,0
1907,8,0
1908,7,0
1909,10,0
1910,8,0
1911,8,0
1912,5,0
1913,12,0
1914,15,0
1915,24,0
1916,20,0
1917,15,0
1918,20,0
1919,17,0
1920,19,0
1921,23,0
1922,27,0
1923,21,0
1924,31,0
1925,30,0
1926,35,0
1927,30,0
1928,45,0
1929,31,0
1930,25,0
1931,39,0
1932,27,0
1933,50,0
1934,34,0
1935,38,0
1936,26,0
1937,33,0
1938,28,0
1939,31,0
1940,29,0
1941,26,0
1942,25,0
1943,27,0
1944,21,0
1945,28,0
1946,33,0
1947,29,0
1948,37,0
1949,20,0
1950,19,0
1951,25,0
1952,15,0
1953,16,0
1954,12,0
1955,19,0
1956,16,0
1957,20,0
1958,16,0
1959,13,0
1960,12,0
1961,15,0
1962,9,0
1963,15,0
1964,11,0
1965,5,0
1966,0,0
1967,5,0
1968,8,0
1969,8,0
1970,7,0
1971,0,0
1972,0,0
1973,5,0
1974,0,0
1975,5,0
1976,0,0
1977,0,0
1978,0,0
1979,6,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,7,0
