year,Girls,Boys
1880,0,0
1881,0,9
1882,0,9
1883,0,5
1884,0,8
1885,0,6
1886,0,5
1887,0,7
1888,0,0
1889,0,8
1890,0,6
1891,0,9
1892,0,8
1893,0,8
1894,0,6
1895,0,11
1896,0,5
1897,0,7
1898,0,7
1899,0,11
1900,0,19
1901,0,6
1902,0,9
1903,0,10
1904,0,5
1905,0,10
1906,0,7
1907,0,9
1908,0,8
1909,0,8
1910,0,5
1911,0,13
1912,0,32
1913,0,35
1914,0,61
1915,0,71
1916,0,88
1917,0,85
1918,0,98
1919,0,59
1920,0,76
1921,0,65
1922,0,64
1923,0,73
1924,0,80
1925,0,54
1926,0,70
1927,0,57
1928,0,73
1929,0,54
1930,0,57
1931,0,46
1932,0,43
1933,0,31
1934,0,42
1935,0,39
1936,0,44
1937,0,35
1938,0,28
1939,0,46
1940,0,39
1941,0,45
1942,0,36
1943,0,24
1944,0,41
1945,0,23
1946,0,42
1947,0,33
1948,0,30
1949,0,34
1950,0,31
1951,0,41
1952,0,43
1953,0,46
1954,0,52
1955,0,16
1956,0,36
1957,0,50
1958,0,31
1959,0,35
1960,0,36
1961,0,37
1962,0,33
1963,0,33
1964,0,23
1965,0,18
1966,0,26
1967,0,20
1968,0,13
1969,0,19
1970,0,16
1971,0,24
1972,0,18
1973,0,17
1974,0,11
1975,0,19
1976,0,25
1977,0,16
1978,0,15
1979,0,24
1980,0,22
1981,0,18
1982,0,15
1983,0,14
1984,0,19
1985,0,14
1986,0,17
1987,0,18
1988,0,16
1989,0,12
1990,0,15
1991,0,14
1992,0,21
1993,0,7
1994,0,20
1995,0,5
1996,0,10
1997,0,9
1998,0,8
1999,0,0
2000,0,8
2001,0,9
2002,0,9
2003,0,8
2004,0,5
2005,0,7
2006,0,0
2007,0,5
2008,0,8
2009,0,8
2010,0,0
2011,0,6
2012,0,6
2013,0,10
2014,0,9
2015,0,15
2016,0,12
2017,0,18
2018,0,12
2019,0,10
