year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,6,0
1918,7,0
1919,9,0
1920,15,0
1921,16,0
1922,43,0
1923,35,0
1924,42,0
1925,37,0
1926,48,0
1927,76,0
1928,63,0
1929,56,0
1930,79,0
1931,70,0
1932,67,0
1933,71,0
1934,84,0
1935,75,0
1936,67,0
1937,56,0
1938,62,0
1939,68,0
1940,60,0
1941,66,0
1942,58,0
1943,71,0
1944,61,0
1945,64,0
1946,69,0
1947,75,0
1948,83,0
1949,103,0
1950,82,0
1951,97,0
1952,102,0
1953,111,0
1954,119,0
1955,106,0
1956,141,0
1957,157,0
1958,174,0
1959,178,0
1960,203,0
1961,210,0
1962,190,0
1963,217,0
1964,261,0
1965,226,0
1966,244,0
1967,214,0
1968,269,0
1969,280,0
1970,350,0
1971,417,0
1972,412,0
1973,441,0
1974,458,0
1975,529,0
1976,493,0
1977,592,6
1978,443,0
1979,397,0
1980,329,0
1981,284,0
1982,252,0
1983,153,0
1984,160,0
1985,121,0
1986,116,0
1987,97,0
1988,76,0
1989,71,0
1990,86,0
1991,77,0
1992,62,0
1993,44,0
1994,39,0
1995,34,0
1996,15,0
1997,24,0
1998,13,0
1999,9,0
2000,10,0
2001,7,0
2002,12,0
2003,7,0
2004,7,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,7,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
