year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,9
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,5
1909,0,0
1910,0,0
1911,0,0
1912,0,6
1913,0,10
1914,0,12
1915,0,11
1916,0,17
1917,0,19
1918,0,25
1919,0,18
1920,6,21
1921,0,16
1922,0,20
1923,0,10
1924,0,12
1925,0,14
1926,0,17
1927,0,15
1928,0,15
1929,0,19
1930,0,13
1931,5,9
1932,0,17
1933,0,8
1934,0,9
1935,0,13
1936,0,11
1937,0,28
1938,0,10
1939,0,6
1940,0,15
1941,0,20
1942,0,22
1943,0,13
1944,0,16
1945,5,12
1946,7,19
1947,8,20
1948,0,13
1949,0,14
1950,0,13
1951,6,9
1952,5,13
1953,0,14
1954,0,11
1955,0,8
1956,8,14
1957,0,6
1958,10,8
1959,0,14
1960,0,6
1961,7,13
1962,5,8
1963,5,5
1964,10,10
1965,0,0
1966,0,0
1967,0,8
1968,7,10
1969,8,11
1970,9,17
1971,9,15
1972,0,7
1973,8,8
1974,7,19
1975,8,13
1976,12,28
1977,26,28
1978,25,46
1979,19,34
1980,33,31
1981,38,21
1982,23,22
1983,16,15
1984,15,9
1985,19,14
1986,15,8
1987,21,8
1988,23,20
1989,37,13
1990,37,16
1991,36,18
1992,59,13
1993,69,22
1994,133,30
1995,115,28
1996,206,37
1997,167,51
1998,226,51
1999,291,66
2000,295,72
2001,391,99
2002,401,102
2003,462,112
2004,411,117
2005,451,135
2006,478,135
2007,515,181
2008,494,180
2009,538,151
2010,451,164
2011,513,134
2012,723,160
2013,845,137
2014,1019,159
2015,995,138
2016,1104,128
2017,1089,116
2018,1062,100
2019,1017,116
