year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,5
1914,0,0
1915,0,0
1916,0,0
1917,0,16
1918,0,21
1919,0,9
1920,0,12
1921,0,8
1922,0,7
1923,0,14
1924,0,8
1925,0,9
1926,0,19
1927,0,41
1928,0,255
1929,7,205
1930,0,92
1931,0,49
1932,0,64
1933,0,24
1934,0,12
1935,0,12
1936,0,9
1937,0,8
1938,0,0
1939,0,0
1940,0,6
1941,0,5
1942,0,5
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,8
1950,0,9
1951,0,11
1952,0,6
1953,0,10
1954,0,12
1955,0,19
1956,0,15
1957,0,11
1958,0,17
1959,0,13
1960,0,9
1961,0,7
1962,0,5
1963,0,5
1964,0,5
1965,0,5
1966,0,0
1967,0,0
1968,0,8
1969,0,0
1970,0,5
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,5
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,6
1988,0,8
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
