year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,6,0
1895,0,0
1896,7,0
1897,11,0
1898,7,0
1899,0,0
1900,7,0
1901,10,0
1902,8,0
1903,12,0
1904,10,0
1905,9,0
1906,12,0
1907,17,0
1908,11,0
1909,6,0
1910,12,0
1911,25,0
1912,23,0
1913,26,0
1914,32,0
1915,49,0
1916,31,0
1917,37,0
1918,44,0
1919,54,0
1920,59,0
1921,68,0
1922,51,0
1923,56,0
1924,82,0
1925,58,0
1926,68,0
1927,64,0
1928,86,0
1929,93,0
1930,79,0
1931,46,0
1932,62,0
1933,51,0
1934,50,0
1935,68,0
1936,50,0
1937,46,0
1938,46,0
1939,60,0
1940,62,0
1941,47,0
1942,48,0
1943,49,0
1944,49,0
1945,42,0
1946,55,0
1947,47,0
1948,35,0
1949,51,0
1950,54,0
1951,61,0
1952,49,0
1953,58,0
1954,55,0
1955,39,0
1956,51,0
1957,45,0
1958,28,0
1959,36,0
1960,38,0
1961,32,0
1962,36,0
1963,27,0
1964,19,0
1965,26,0
1966,30,0
1967,29,0
1968,22,0
1969,29,0
1970,42,0
1971,36,0
1972,27,0
1973,36,0
1974,24,0
1975,33,0
1976,31,0
1977,31,0
1978,25,0
1979,18,0
1980,25,0
1981,25,0
1982,24,0
1983,21,0
1984,21,0
1985,18,0
1986,18,0
1987,20,0
1988,18,0
1989,19,0
1990,27,0
1991,23,0
1992,18,0
1993,15,0
1994,19,0
1995,11,0
1996,17,0
1997,8,0
1998,13,0
1999,11,0
2000,10,0
2001,7,0
2002,7,0
2003,15,0
2004,9,0
2005,9,0
2006,11,0
2007,10,0
2008,0,0
2009,9,0
2010,7,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,6,0
2017,5,0
2018,9,0
2019,0,0
