year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,5,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,9,0
1920,6,0
1921,8,0
1922,0,0
1923,8,0
1924,6,0
1925,8,0
1926,0,0
1927,14,0
1928,14,0
1929,11,0
1930,12,0
1931,5,0
1932,13,0
1933,7,0
1934,9,0
1935,14,0
1936,9,0
1937,0,0
1938,7,0
1939,13,0
1940,12,0
1941,11,0
1942,6,0
1943,6,0
1944,11,0
1945,11,0
1946,13,0
1947,9,0
1948,12,0
1949,13,0
1950,12,0
1951,11,0
1952,13,0
1953,14,0
1954,12,0
1955,13,0
1956,25,0
1957,15,0
1958,28,0
1959,16,0
1960,23,0
1961,17,0
1962,17,0
1963,15,0
1964,21,0
1965,28,0
1966,14,0
1967,20,0
1968,30,0
1969,26,0
1970,20,0
1971,20,0
1972,21,0
1973,18,0
1974,16,0
1975,25,0
1976,19,0
1977,21,0
1978,19,0
1979,19,0
1980,22,0
1981,29,0
1982,20,0
1983,21,0
1984,22,0
1985,14,0
1986,15,0
1987,17,0
1988,18,0
1989,14,0
1990,11,0
1991,25,0
1992,17,0
1993,15,0
1994,12,0
1995,19,0
1996,20,0
1997,12,0
1998,18,0
1999,13,0
2000,13,0
2001,15,0
2002,8,0
2003,8,0
2004,13,0
2005,23,0
2006,11,0
2007,14,0
2008,8,0
2009,14,0
2010,0,0
2011,10,0
2012,9,0
2013,0,0
2014,8,0
2015,6,0
2016,8,0
2017,5,0
2018,8,0
2019,6,0
