year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,6
1911,0,6
1912,0,14
1913,0,17
1914,0,9
1915,0,17
1916,0,20
1917,0,25
1918,0,19
1919,0,24
1920,0,27
1921,0,33
1922,0,22
1923,0,22
1924,0,28
1925,0,24
1926,0,34
1927,0,24
1928,0,31
1929,0,34
1930,0,30
1931,0,21
1932,0,30
1933,0,28
1934,0,33
1935,0,25
1936,0,39
1937,0,37
1938,0,39
1939,0,44
1940,0,35
1941,0,24
1942,0,32
1943,0,35
1944,0,22
1945,0,14
1946,0,34
1947,0,38
1948,0,24
1949,0,24
1950,0,22
1951,0,22
1952,0,20
1953,0,28
1954,0,30
1955,0,15
1956,0,20
1957,0,27
1958,0,28
1959,0,24
1960,0,15
1961,0,19
1962,0,18
1963,0,12
1964,0,16
1965,0,18
1966,0,13
1967,0,7
1968,0,15
1969,0,15
1970,0,12
1971,0,10
1972,0,10
1973,0,8
1974,0,9
1975,0,6
1976,0,5
1977,0,7
1978,0,0
1979,0,6
1980,0,7
1981,0,8
1982,0,6
1983,0,6
1984,0,7
1985,0,5
1986,0,7
1987,0,0
1988,0,0
1989,0,5
1990,0,5
1991,0,5
1992,0,0
1993,0,7
1994,0,6
1995,0,0
1996,0,7
1997,0,5
1998,0,0
1999,0,0
2000,0,7
2001,0,5
2002,0,0
2003,0,8
2004,0,5
2005,0,8
2006,0,6
2007,0,6
2008,0,9
2009,0,7
2010,0,11
2011,0,11
2012,0,15
2013,0,16
2014,0,15
2015,0,9
2016,0,18
2017,0,17
2018,0,12
2019,0,16
