year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,9
1894,0,0
1895,0,6
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,6
1904,0,5
1905,0,0
1906,0,0
1907,0,5
1908,0,8
1909,0,0
1910,0,5
1911,0,14
1912,0,22
1913,0,9
1914,0,22
1915,0,28
1916,0,27
1917,0,34
1918,5,23
1919,0,36
1920,0,37
1921,0,43
1922,0,29
1923,0,31
1924,0,32
1925,0,37
1926,0,31
1927,0,36
1928,0,26
1929,0,28
1930,0,25
1931,0,34
1932,0,30
1933,0,27
1934,0,17
1935,0,20
1936,0,17
1937,0,16
1938,0,16
1939,0,19
1940,0,14
1941,0,21
1942,0,19
1943,0,22
1944,0,19
1945,0,17
1946,0,17
1947,0,22
1948,0,16
1949,0,13
1950,5,19
1951,0,22
1952,0,12
1953,0,20
1954,0,18
1955,0,14
1956,0,16
1957,0,17
1958,0,18
1959,0,6
1960,0,19
1961,0,15
1962,5,12
1963,0,8
1964,8,14
1965,5,15
1966,5,8
1967,5,6
1968,6,7
1969,8,11
1970,8,11
1971,7,13
1972,9,12
1973,8,11
1974,12,15
1975,10,17
1976,12,14
1977,12,22
1978,8,12
1979,19,19
1980,15,20
1981,38,25
1982,57,16
1983,39,14
1984,31,12
1985,51,13
1986,43,15
1987,42,26
1988,40,12
1989,47,13
1990,46,10
1991,54,18
1992,58,29
1993,67,16
1994,50,19
1995,47,14
1996,58,13
1997,64,17
1998,82,22
1999,101,20
2000,104,25
2001,96,22
2002,103,23
2003,116,14
2004,92,17
2005,104,28
2006,134,32
2007,94,32
2008,132,33
2009,137,26
2010,139,36
2011,137,25
2012,176,40
2013,210,44
2014,304,57
2015,332,50
2016,320,56
2017,277,51
2018,323,55
2019,382,71
