year,Girls,Boys
1880,0,5
1881,0,6
1882,0,8
1883,0,6
1884,0,7
1885,0,0
1886,0,0
1887,0,5
1888,0,5
1889,0,8
1890,0,0
1891,0,5
1892,0,8
1893,0,10
1894,0,9
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,6
1906,0,5
1907,0,8
1908,0,0
1909,0,5
1910,0,7
1911,0,0
1912,0,17
1913,0,12
1914,0,13
1915,0,20
1916,0,14
1917,0,19
1918,0,21
1919,0,14
1920,0,17
1921,0,18
1922,0,13
1923,0,11
1924,0,22
1925,0,9
1926,0,18
1927,0,15
1928,0,12
1929,0,16
1930,0,17
1931,0,9
1932,0,16
1933,0,14
1934,0,18
1935,0,6
1936,0,6
1937,0,5
1938,0,0
1939,0,6
1940,0,8
1941,0,0
1942,0,9
1943,0,16
1944,0,8
1945,0,13
1946,0,13
1947,0,7
1948,0,14
1949,0,13
1950,0,14
1951,0,17
1952,0,12
1953,0,14
1954,0,18
1955,0,15
1956,0,5
1957,0,17
1958,0,16
1959,0,14
1960,0,8
1961,0,6
1962,0,11
1963,0,14
1964,0,14
1965,0,7
1966,0,11
1967,0,10
1968,0,11
1969,0,8
1970,0,8
1971,0,7
1972,0,6
1973,0,5
1974,0,5
1975,0,7
1976,0,9
1977,0,5
1978,0,0
1979,0,5
1980,0,8
1981,0,5
1982,0,5
1983,0,5
1984,0,0
1985,0,9
1986,0,5
1987,0,0
1988,0,7
1989,0,12
1990,0,8
1991,0,10
1992,0,0
1993,0,7
1994,0,6
1995,0,0
1996,0,7
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,5
2003,0,0
2004,0,8
2005,0,0
2006,0,0
2007,0,0
2008,0,6
2009,0,6
2010,0,0
2011,0,6
2012,0,7
2013,0,5
2014,0,0
2015,0,7
2016,0,0
2017,0,5
2018,0,5
2019,0,6
