year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,0
1916,0,0
1917,6,0
1918,0,0
1919,6,0
1920,10,0
1921,11,0
1922,16,0
1923,17,0
1924,11,0
1925,8,0
1926,15,0
1927,29,0
1928,21,0
1929,26,0
1930,14,0
1931,18,0
1932,18,0
1933,18,0
1934,17,0
1935,12,0
1936,13,0
1937,9,0
1938,14,0
1939,18,0
1940,17,0
1941,18,0
1942,20,0
1943,19,0
1944,22,0
1945,19,0
1946,23,0
1947,37,0
1948,44,0
1949,37,0
1950,38,0
1951,47,0
1952,42,0
1953,59,0
1954,37,0
1955,34,0
1956,41,0
1957,41,0
1958,43,0
1959,40,0
1960,48,0
1961,39,0
1962,31,0
1963,42,0
1964,42,0
1965,41,0
1966,24,0
1967,32,0
1968,22,0
1969,27,0
1970,18,0
1971,32,0
1972,25,0
1973,24,0
1974,21,0
1975,23,0
1976,22,0
1977,21,0
1978,22,0
1979,18,0
1980,22,0
1981,23,0
1982,14,0
1983,15,0
1984,12,0
1985,10,0
1986,9,0
1987,10,0
1988,8,0
1989,10,0
1990,15,0
1991,9,0
1992,21,0
1993,14,0
1994,10,0
1995,10,0
1996,8,0
1997,15,0
1998,11,0
1999,11,0
2000,14,0
2001,14,0
2002,16,0
2003,14,0
2004,8,0
2005,13,0
2006,12,0
2007,9,0
2008,9,0
2009,11,0
2010,6,0
2011,6,0
2012,7,0
2013,0,0
2014,0,0
2015,6,0
2016,0,0
2017,9,0
2018,5,0
2019,5,0
