year,Girls,Boys
1880,0,18
1881,0,15
1882,0,16
1883,0,15
1884,0,20
1885,0,14
1886,0,19
1887,0,12
1888,0,27
1889,0,31
1890,0,17
1891,0,26
1892,0,28
1893,0,18
1894,0,22
1895,0,22
1896,0,27
1897,0,26
1898,0,25
1899,0,20
1900,0,33
1901,0,11
1902,0,26
1903,0,21
1904,0,18
1905,0,26
1906,0,31
1907,0,26
1908,0,38
1909,0,40
1910,0,33
1911,0,51
1912,0,83
1913,0,120
1914,6,137
1915,0,196
1916,0,203
1917,7,175
1918,5,234
1919,0,201
1920,0,226
1921,0,245
1922,0,233
1923,0,230
1924,0,224
1925,0,211
1926,0,213
1927,0,212
1928,0,225
1929,0,213
1930,0,182
1931,0,182
1932,0,155
1933,0,176
1934,0,166
1935,0,181
1936,0,142
1937,0,158
1938,0,144
1939,0,143
1940,0,158
1941,0,150
1942,0,175
1943,0,160
1944,0,157
1945,0,180
1946,0,161
1947,0,190
1948,0,166
1949,0,170
1950,0,173
1951,0,136
1952,0,144
1953,0,156
1954,0,141
1955,0,137
1956,0,132
1957,0,124
1958,0,112
1959,0,107
1960,0,106
1961,0,86
1962,0,82
1963,0,99
1964,0,78
1965,0,67
1966,0,82
1967,0,75
1968,0,60
1969,0,58
1970,0,65
1971,0,59
1972,0,71
1973,0,67
1974,0,61
1975,0,70
1976,0,49
1977,0,63
1978,0,64
1979,0,80
1980,0,48
1981,0,74
1982,0,62
1983,0,57
1984,0,68
1985,0,78
1986,0,72
1987,0,81
1988,0,99
1989,0,104
1990,0,99
1991,0,110
1992,5,110
1993,0,115
1994,0,103
1995,0,118
1996,0,102
1997,7,115
1998,10,132
1999,7,134
2000,0,132
2001,5,135
2002,0,143
2003,7,138
2004,5,132
2005,0,116
2006,6,136
2007,7,151
2008,0,139
2009,0,121
2010,0,115
2011,9,117
2012,0,139
2013,9,151
2014,5,176
2015,7,203
2016,9,212
2017,8,193
2018,10,201
2019,7,201
