year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,8,0
1913,7,0
1914,6,0
1915,10,0
1916,0,0
1917,12,0
1918,14,0
1919,13,0
1920,8,0
1921,8,0
1922,11,0
1923,10,0
1924,10,0
1925,7,0
1926,21,0
1927,27,0
1928,17,0
1929,15,0
1930,21,0
1931,15,0
1932,19,0
1933,9,0
1934,15,0
1935,19,0
1936,15,0
1937,17,0
1938,15,0
1939,20,0
1940,16,0
1941,23,0
1942,23,0
1943,27,0
1944,24,0
1945,16,0
1946,44,0
1947,30,0
1948,17,0
1949,26,0
1950,27,0
1951,13,0
1952,30,0
1953,19,0
1954,33,0
1955,28,0
1956,20,0
1957,12,0
1958,13,0
1959,25,0
1960,14,0
1961,18,0
1962,19,0
1963,20,0
1964,35,0
1965,21,0
1966,39,0
1967,19,0
1968,48,0
1969,76,0
1970,57,0
1971,73,0
1972,53,0
1973,65,0
1974,79,0
1975,71,0
1976,65,0
1977,76,0
1978,53,0
1979,70,0
1980,67,0
1981,45,0
1982,41,0
1983,35,0
1984,26,0
1985,26,0
1986,26,0
1987,18,0
1988,13,0
1989,23,0
1990,18,0
1991,9,0
1992,15,0
1993,8,0
1994,12,0
1995,15,0
1996,18,0
1997,22,0
1998,16,0
1999,18,0
2000,23,0
2001,23,0
2002,24,0
2003,25,0
2004,77,0
2005,110,0
2006,93,0
2007,101,0
2008,90,0
2009,81,0
2010,82,0
2011,58,0
2012,73,0
2013,59,0
2014,48,0
2015,49,0
2016,51,0
2017,40,0
2018,57,0
2019,67,0
