year,Boys,Girls
1880,0,8
1881,0,5
1882,0,7
1883,0,11
1884,0,0
1885,0,13
1886,0,8
1887,0,6
1888,0,9
1889,0,0
1890,0,0
1891,0,7
1892,0,7
1893,0,8
1894,0,6
1895,0,8
1896,0,14
1897,0,8
1898,0,10
1899,0,0
1900,0,15
1901,0,9
1902,0,12
1903,0,5
1904,0,7
1905,0,20
1906,0,12
1907,0,11
1908,0,12
1909,0,21
1910,0,12
1911,0,15
1912,0,15
1913,0,25
1914,0,37
1915,0,41
1916,0,35
1917,0,45
1918,0,37
1919,0,49
1920,0,37
1921,0,49
1922,0,49
1923,0,42
1924,0,37
1925,0,51
1926,0,42
1927,0,32
1928,0,30
1929,0,31
1930,0,30
1931,0,45
1932,0,27
1933,0,32
1934,0,27
1935,0,26
1936,0,24
1937,0,24
1938,0,31
1939,0,32
1940,0,29
1941,0,26
1942,0,34
1943,0,24
1944,0,29
1945,0,35
1946,0,34
1947,0,30
1948,0,37
1949,0,23
1950,0,32
1951,0,32
1952,0,31
1953,0,25
1954,0,25
1955,0,20
1956,0,21
1957,0,28
1958,0,18
1959,0,18
1960,0,29
1961,0,18
1962,0,22
1963,0,11
1964,0,18
1965,0,15
1966,0,15
1967,0,15
1968,0,12
1969,0,12
1970,0,18
1971,0,45
1972,0,30
1973,0,22
1974,0,19
1975,0,21
1976,0,20
1977,0,18
1978,0,16
1979,0,16
1980,0,17
1981,0,18
1982,0,9
1983,0,20
1984,0,19
1985,0,16
1986,0,23
1987,0,23
1988,0,21
1989,0,16
1990,0,23
1991,0,31
1992,0,33
1993,6,27
1994,6,34
1995,0,49
1996,0,41
1997,6,51
1998,0,61
1999,0,55
2000,7,77
2001,6,61
2002,0,76
2003,9,91
2004,10,79
2005,6,108
2006,10,134
2007,9,146
2008,15,144
2009,10,211
2010,15,215
2011,16,289
2012,23,340
2013,19,418
2014,24,504
2015,26,529
2016,25,716
2017,67,763
2018,71,971
2019,69,1158
