year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,6,0
1885,5,0
1886,0,0
1887,8,0
1888,5,0
1889,5,0
1890,8,0
1891,5,0
1892,0,0
1893,11,0
1894,18,0
1895,9,0
1896,11,0
1897,11,0
1898,10,0
1899,7,0
1900,16,0
1901,9,0
1902,10,0
1903,14,0
1904,11,0
1905,16,0
1906,16,0
1907,20,0
1908,13,0
1909,18,0
1910,19,0
1911,21,0
1912,20,0
1913,27,0
1914,25,0
1915,30,0
1916,50,0
1917,48,0
1918,25,0
1919,38,0
1920,29,0
1921,25,0
1922,32,0
1923,38,0
1924,29,0
1925,24,0
1926,33,0
1927,30,0
1928,25,0
1929,23,0
1930,21,0
1931,22,0
1932,17,0
1933,28,0
1934,17,0
1935,16,0
1936,21,0
1937,16,0
1938,12,0
1939,19,0
1940,10,0
1941,10,0
1942,15,0
1943,11,0
1944,10,0
1945,10,0
1946,9,0
1947,11,0
1948,8,0
1949,8,0
1950,6,0
1951,6,0
1952,11,0
1953,14,0
1954,7,0
1955,13,0
1956,13,0
1957,8,0
1958,9,0
1959,7,0
1960,11,0
1961,8,0
1962,0,0
1963,0,0
1964,0,0
1965,5,0
1966,0,0
1967,7,0
1968,0,0
1969,6,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,5,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
