year,F,M
1880,0,5
1881,0,0
1882,0,6
1883,0,6
1884,0,8
1885,0,6
1886,0,7
1887,0,10
1888,0,0
1889,0,5
1890,0,14
1891,0,13
1892,0,15
1893,0,6
1894,0,7
1895,0,12
1896,0,11
1897,0,9
1898,0,13
1899,0,10
1900,0,11
1901,0,19
1902,0,12
1903,0,12
1904,0,14
1905,0,13
1906,0,19
1907,0,24
1908,0,25
1909,0,34
1910,0,26
1911,0,37
1912,0,49
1913,0,79
1914,0,90
1915,0,117
1916,0,123
1917,0,141
1918,0,161
1919,0,153
1920,0,164
1921,0,153
1922,5,171
1923,0,167
1924,5,171
1925,0,140
1926,0,154
1927,0,145
1928,0,141
1929,0,147
1930,0,162
1931,0,132
1932,0,144
1933,0,124
1934,0,115
1935,0,125
1936,0,115
1937,0,109
1938,0,123
1939,0,102
1940,0,88
1941,0,96
1942,0,111
1943,0,94
1944,0,98
1945,0,77
1946,0,100
1947,0,89
1948,0,93
1949,0,83
1950,0,71
1951,0,89
1952,0,70
1953,0,79
1954,0,86
1955,0,80
1956,0,57
1957,0,70
1958,0,48
1959,0,68
1960,0,51
1961,0,60
1962,0,61
1963,0,49
1964,0,50
1965,0,69
1966,0,63
1967,0,58
1968,0,47
1969,0,49
1970,0,38
1971,0,31
1972,0,32
1973,0,27
1974,0,29
1975,0,27
1976,0,24
1977,0,25
1978,0,12
1979,0,22
1980,0,16
1981,0,19
1982,0,13
1983,0,20
1984,0,9
1985,0,30
1986,0,9
1987,0,26
1988,0,15
1989,0,10
1990,0,13
1991,0,15
1992,0,11
1993,0,9
1994,0,13
1995,0,11
1996,0,8
1997,0,19
1998,0,14
1999,0,16
2000,0,11
2001,0,19
2002,0,15
2003,0,15
2004,0,26
2005,0,32
2006,0,37
2007,0,45
2008,0,51
2009,0,54
2010,0,78
2011,0,81
2012,0,94
2013,0,101
2014,0,94
2015,0,124
2016,0,107
2017,0,100
2018,0,92
2019,0,86
