year,Girls,Boys
1880,0,11
1881,0,8
1882,0,9
1883,0,9
1884,0,21
1885,0,10
1886,0,19
1887,0,18
1888,0,26
1889,0,19
1890,0,19
1891,0,19
1892,0,23
1893,0,28
1894,0,24
1895,0,23
1896,0,29
1897,0,32
1898,0,38
1899,0,27
1900,0,37
1901,0,38
1902,0,33
1903,0,39
1904,0,25
1905,0,44
1906,0,32
1907,0,40
1908,0,32
1909,0,39
1910,0,47
1911,0,48
1912,0,136
1913,0,137
1914,0,155
1915,0,226
1916,0,231
1917,0,230
1918,0,257
1919,0,234
1920,0,244
1921,0,277
1922,0,242
1923,0,240
1924,0,246
1925,0,208
1926,0,208
1927,0,204
1928,0,211
1929,0,178
1930,0,171
1931,0,176
1932,0,154
1933,0,141
1934,0,133
1935,0,148
1936,0,128
1937,0,132
1938,0,154
1939,0,139
1940,0,133
1941,0,135
1942,0,131
1943,0,103
1944,0,142
1945,0,119
1946,0,137
1947,0,137
1948,0,134
1949,0,125
1950,0,116
1951,0,121
1952,0,99
1953,0,106
1954,0,92
1955,0,119
1956,0,86
1957,0,98
1958,0,95
1959,0,81
1960,0,66
1961,0,71
1962,0,82
1963,0,64
1964,0,54
1965,0,53
1966,0,45
1967,0,52
1968,0,45
1969,0,58
1970,0,47
1971,0,54
1972,0,56
1973,0,32
1974,0,35
1975,0,33
1976,0,35
1977,0,30
1978,0,26
1979,0,28
1980,0,30
1981,0,30
1982,0,54
1983,0,56
1984,0,31
1985,0,28
1986,0,46
1987,0,40
1988,0,47
1989,0,40
1990,0,47
1991,0,30
1992,0,33
1993,0,28
1994,0,19
1995,0,24
1996,0,16
1997,0,19
1998,0,20
1999,0,26
2000,0,19
2001,0,17
2002,0,9
2003,0,17
2004,0,11
2005,0,8
2006,0,26
2007,0,11
2008,0,12
2009,0,14
2010,0,10
2011,0,9
2012,0,20
2013,0,16
2014,0,15
2015,0,27
2016,0,28
2017,0,22
2018,0,24
2019,0,32
