year,Girls,Boys
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,9
1908,0,6
1909,0,0
1910,0,0
1911,0,7
1912,0,14
1913,0,15
1914,0,21
1915,0,13
1916,0,24
1917,0,24
1918,0,24
1919,0,27
1920,0,20
1921,0,27
1922,0,22
1923,0,29
1924,0,23
1925,0,13
1926,0,25
1927,0,15
1928,0,17
1929,0,23
1930,0,14
1931,0,18
1932,0,7
1933,0,9
1934,0,14
1935,0,13
1936,0,8
1937,0,20
1938,0,8
1939,0,8
1940,0,15
1941,0,18
1942,0,15
1943,0,14
1944,0,12
1945,0,11
1946,0,16
1947,0,21
1948,0,16
1949,0,10
1950,0,26
1951,0,12
1952,0,26
1953,0,17
1954,0,19
1955,0,24
1956,0,20
1957,0,24
1958,0,16
1959,0,19
1960,0,20
1961,0,17
1962,0,14
1963,0,14
1964,0,12
1965,0,6
1966,0,11
1967,0,6
1968,0,13
1969,0,9
1970,0,7
1971,0,10
1972,0,9
1973,0,11
1974,0,9
1975,0,12
1976,0,5
1977,0,7
1978,0,5
1979,0,7
1980,0,8
1981,0,7
1982,0,7
1983,0,10
1984,0,0
1985,0,7
1986,0,0
1987,0,0
1988,0,5
1989,0,5
1990,0,0
1991,0,0
1992,0,0
1993,0,6
1994,0,0
1995,0,5
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
