year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,5
1912,0,5
1913,0,5
1914,0,5
1915,0,6
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,5
1921,0,7
1922,0,7
1923,0,12
1924,0,10
1925,0,7
1926,0,8
1927,0,0
1928,0,0
1929,0,5
1930,0,0
1931,0,0
1932,0,0
1933,0,7
1934,0,6
1935,0,6
1936,0,0
1937,6,0
1938,0,0
1939,0,0
1940,0,0
1941,0,5
1942,7,8
1943,13,7
1944,10,8
1945,6,0
1946,6,0
1947,9,0
1948,13,7
1949,8,6
1950,12,0
1951,11,0
1952,12,6
1953,15,9
1954,23,7
1955,29,5
1956,28,0
1957,39,7
1958,36,0
1959,24,5
1960,28,5
1961,22,0
1962,33,0
1963,43,0
1964,41,5
1965,40,0
1966,47,0
1967,36,0
1968,45,0
1969,62,0
1970,86,0
1971,87,0
1972,65,0
1973,81,0
1974,105,8
1975,80,0
1976,79,0
1977,86,0
1978,92,0
1979,86,0
1980,91,0
1981,88,0
1982,84,0
1983,89,0
1984,108,0
1985,104,0
1986,80,0
1987,98,0
1988,94,0
1989,86,0
1990,78,0
1991,69,0
1992,92,0
1993,67,0
1994,60,0
1995,75,0
1996,83,0
1997,72,0
1998,61,0
1999,83,0
2000,63,0
2001,65,0
2002,59,0
2003,60,0
2004,60,0
2005,39,0
2006,42,0
2007,58,0
2008,45,0
2009,68,0
2010,41,0
2011,46,0
2012,52,0
2013,48,0
2014,51,0
2015,49,0
2016,43,0
2017,41,0
2018,47,0
2019,44,0
