year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,5
1909,0,0
1910,0,5
1911,0,5
1912,0,12
1913,0,17
1914,0,25
1915,0,38
1916,0,41
1917,0,29
1918,0,37
1919,0,39
1920,0,40
1921,0,43
1922,0,51
1923,0,45
1924,0,50
1925,0,46
1926,0,39
1927,0,46
1928,0,43
1929,0,38
1930,0,55
1931,0,48
1932,0,60
1933,0,58
1934,0,48
1935,0,58
1936,0,65
1937,0,35
1938,0,45
1939,0,45
1940,0,47
1941,0,34
1942,0,36
1943,0,44
1944,0,41
1945,0,30
1946,0,25
1947,0,42
1948,0,41
1949,0,21
1950,0,27
1951,0,19
1952,0,35
1953,0,24
1954,0,18
1955,0,25
1956,0,34
1957,0,25
1958,0,23
1959,0,24
1960,0,22
1961,0,23
1962,0,21
1963,0,18
1964,0,19
1965,0,17
1966,0,18
1967,0,17
1968,0,20
1969,0,22
1970,0,14
1971,0,9
1972,0,11
1973,0,9
1974,0,9
1975,0,9
1976,0,6
1977,0,17
1978,0,10
1979,0,18
1980,0,16
1981,0,11
1982,0,7
1983,0,12
1984,0,9
1985,0,5
1986,0,7
1987,0,13
1988,0,7
1989,0,10
1990,0,12
1991,0,8
1992,0,13
1993,0,12
1994,0,17
1995,0,8
1996,0,8
1997,0,9
1998,0,13
1999,0,10
2000,0,10
2001,0,14
2002,0,7
2003,0,17
2004,0,15
2005,0,19
2006,0,22
2007,0,20
2008,0,33
2009,0,38
2010,0,42
2011,0,51
2012,0,42
2013,0,39
2014,9,44
2015,5,59
2016,8,55
2017,7,61
2018,9,53
2019,7,60
