year,F,M
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,9,0
1885,6,0
1886,14,0
1887,9,0
1888,14,0
1889,14,0
1890,17,0
1891,20,0
1892,22,0
1893,20,0
1894,17,0
1895,19,0
1896,25,0
1897,21,0
1898,27,0
1899,29,0
1900,18,0
1901,17,0
1902,12,0
1903,15,0
1904,19,0
1905,21,0
1906,14,0
1907,23,0
1908,16,0
1909,12,0
1910,20,0
1911,20,0
1912,27,0
1913,29,0
1914,33,0
1915,40,0
1916,46,0
1917,43,0
1918,37,0
1919,29,0
1920,22,0
1921,20,0
1922,34,0
1923,28,0
1924,21,0
1925,19,0
1926,23,0
1927,16,0
1928,25,0
1929,23,0
1930,18,0
1931,28,0
1932,17,0
1933,18,0
1934,20,0
1935,17,0
1936,18,0
1937,26,0
1938,33,0
1939,27,0
1940,28,0
1941,12,0
1942,19,0
1943,14,0
1944,12,0
1945,15,0
1946,12,0
1947,13,0
1948,12,0
1949,8,0
1950,16,0
1951,13,0
1952,24,0
1953,17,0
1954,27,0
1955,30,0
1956,26,0
1957,35,0
1958,49,0
1959,45,0
1960,40,0
1961,54,0
1962,35,0
1963,39,0
1964,32,0
1965,26,0
1966,31,0
1967,29,0
1968,24,0
1969,28,0
1970,18,0
1971,28,0
1972,15,0
1973,19,0
1974,13,0
1975,15,0
1976,14,0
1977,14,0
1978,14,0
1979,11,0
1980,7,0
1981,0,0
1982,7,0
1983,0,0
1984,10,0
1985,0,0
1986,0,0
1987,0,0
1988,5,0
1989,0,0
1990,5,0
1991,5,0
1992,6,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
