year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,11,0
1891,6,0
1892,16,0
1893,11,0
1894,18,0
1895,18,0
1896,12,0
1897,19,0
1898,43,0
1899,30,0
1900,20,0
1901,22,0
1902,23,0
1903,30,0
1904,27,0
1905,33,0
1906,27,0
1907,25,0
1908,25,0
1909,31,0
1910,28,0
1911,46,5
1912,53,5
1913,53,9
1914,58,10
1915,84,5
1916,72,7
1917,76,10
1918,80,14
1919,76,10
1920,88,15
1921,76,15
1922,80,15
1923,88,19
1924,73,13
1925,72,11
1926,76,12
1927,64,6
1928,56,14
1929,63,6
1930,44,10
1931,49,11
1932,36,16
1933,39,9
1934,32,10
1935,37,15
1936,28,7
1937,28,7
1938,24,7
1939,30,10
1940,28,10
1941,27,10
1942,26,7
1943,16,5
1944,13,5
1945,11,6
1946,8,6
1947,15,9
1948,11,8
1949,13,6
1950,16,7
1951,7,10
1952,9,0
1953,0,0
1954,6,6
1955,9,0
1956,0,0
1957,6,7
1958,5,0
1959,6,5
1960,0,0
1961,0,0
1962,0,5
1963,5,6
1964,0,0
1965,6,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
