year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,5
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,5
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,9
1930,0,7
1931,0,5
1932,0,0
1933,0,7
1934,0,6
1935,0,5
1936,0,5
1937,0,5
1938,0,6
1939,0,0
1940,0,0
1941,0,7
1942,0,8
1943,0,5
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,5
1949,0,8
1950,0,0
1951,0,5
1952,0,9
1953,0,8
1954,0,10
1955,0,6
1956,0,8
1957,0,13
1958,0,6
1959,0,8
1960,0,6
1961,0,11
1962,0,0
1963,0,8
1964,0,6
1965,0,5
1966,0,9
1967,0,11
1968,0,10
1969,0,11
1970,0,10
1971,0,8
1972,0,12
1973,0,8
1974,0,14
1975,0,10
1976,0,9
1977,0,11
1978,0,15
1979,0,18
1980,0,17
1981,0,17
1982,0,11
1983,0,15
1984,0,18
1985,0,17
1986,0,11
1987,0,17
1988,0,13
1989,0,14
1990,0,20
1991,0,19
1992,0,22
1993,0,10
1994,0,11
1995,0,19
1996,0,16
1997,0,12
1998,0,15
1999,0,17
2000,0,21
2001,0,22
2002,0,28
2003,0,19
2004,0,35
2005,0,24
2006,0,23
2007,0,22
2008,0,22
2009,0,32
2010,0,24
2011,0,26
2012,0,30
2013,0,27
2014,0,33
2015,0,26
2016,0,29
2017,0,28
2018,0,36
2019,0,45
