year,Boys,Girls
1880,0,6
1881,0,11
1882,0,9
1883,0,9
1884,0,10
1885,0,9
1886,0,13
1887,0,0
1888,0,5
1889,0,5
1890,0,0
1891,0,13
1892,0,10
1893,0,8
1894,0,11
1895,0,7
1896,0,9
1897,0,0
1898,0,14
1899,0,8
1900,0,11
1901,0,8
1902,0,15
1903,0,15
1904,0,8
1905,0,15
1906,0,11
1907,0,21
1908,0,10
1909,0,10
1910,0,11
1911,0,20
1912,0,30
1913,0,30
1914,0,38
1915,0,40
1916,0,35
1917,0,58
1918,0,55
1919,0,44
1920,0,47
1921,0,57
1922,0,59
1923,0,43
1924,0,44
1925,0,38
1926,0,52
1927,0,47
1928,0,43
1929,0,37
1930,0,45
1931,0,39
1932,0,19
1933,0,38
1934,0,41
1935,0,21
1936,0,40
1937,0,29
1938,0,38
1939,0,30
1940,0,32
1941,0,28
1942,0,41
1943,0,32
1944,0,25
1945,0,38
1946,0,28
1947,0,38
1948,0,28
1949,0,28
1950,0,31
1951,0,30
1952,0,32
1953,0,26
1954,0,27
1955,0,27
1956,0,30
1957,0,34
1958,0,16
1959,0,22
1960,0,32
1961,0,24
1962,0,27
1963,0,18
1964,0,17
1965,0,19
1966,0,17
1967,0,23
1968,0,16
1969,0,20
1970,0,24
1971,0,16
1972,0,8
1973,0,19
1974,0,17
1975,0,14
1976,0,12
1977,0,14
1978,0,10
1979,0,8
1980,0,15
1981,0,11
1982,0,15
1983,0,15
1984,0,10
1985,0,18
1986,0,18
1987,0,19
1988,0,23
1989,0,24
1990,0,25
1991,0,20
1992,0,33
1993,0,29
1994,0,37
1995,0,37
1996,0,27
1997,0,33
1998,5,34
1999,0,36
2000,0,47
2001,6,41
2002,0,35
2003,5,57
2004,5,47
2005,5,51
2006,8,52
2007,11,53
2008,5,54
2009,0,69
2010,6,65
2011,7,68
2012,6,71
2013,0,85
2014,8,73
2015,14,76
2016,10,58
2017,15,89
2018,8,83
2019,15,88
