year,Girls,Boys
1880,191,0
1881,181,0
1882,211,0
1883,203,0
1884,240,0
1885,225,0
1886,288,0
1887,269,0
1888,349,0
1889,323,0
1890,366,0
1891,348,0
1892,424,5
1893,409,0
1894,400,0
1895,420,0
1896,412,5
1897,416,0
1898,430,0
1899,410,0
1900,491,0
1901,383,0
1902,437,0
1903,433,0
1904,449,0
1905,428,0
1906,475,0
1907,470,0
1908,468,0
1909,480,0
1910,525,0
1911,558,0
1912,822,0
1913,865,0
1914,1058,0
1915,1246,0
1916,1264,5
1917,1350,0
1918,1411,0
1919,1301,0
1920,1302,0
1921,1174,5
1922,1169,5
1923,1149,0
1924,1136,0
1925,1059,0
1926,957,0
1927,898,8
1928,847,0
1929,762,5
1930,673,9
1931,650,0
1932,625,0
1933,521,0
1934,531,5
1935,555,0
1936,553,0
1937,575,0
1938,545,0
1939,586,0
1940,540,0
1941,567,0
1942,662,0
1943,655,0
1944,521,5
1945,540,0
1946,546,0
1947,566,0
1948,540,0
1949,511,0
1950,460,0
1951,447,0
1952,424,0
1953,417,0
1954,381,0
1955,394,0
1956,362,0
1957,343,0
1958,307,0
1959,294,0
1960,272,0
1961,240,0
1962,230,0
1963,198,0
1964,195,0
1965,153,0
1966,152,0
1967,113,0
1968,113,0
1969,113,0
1970,113,0
1971,91,0
1972,68,0
1973,79,0
1974,57,0
1975,62,0
1976,48,0
1977,55,0
1978,42,0
1979,45,0
1980,36,0
1981,38,0
1982,35,0
1983,35,0
1984,35,0
1985,30,0
1986,26,0
1987,29,0
1988,29,0
1989,25,0
1990,36,0
1991,33,0
1992,36,0
1993,24,0
1994,16,0
1995,14,0
1996,19,0
1997,13,0
1998,18,0
1999,14,0
2000,14,0
2001,15,0
2002,15,0
2003,13,0
2004,15,0
2005,8,0
2006,11,0
2007,17,0
2008,17,0
2009,19,0
2010,26,0
2011,34,0
2012,46,0
2013,65,0
2014,75,0
2015,61,0
2016,66,0
2017,63,0
2018,65,0
2019,77,0
