year,Girls,Boys
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,7
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,8
1908,0,5
1909,0,5
1910,0,9
1911,0,9
1912,0,6
1913,0,12
1914,0,21
1915,0,16
1916,0,17
1917,0,22
1918,0,24
1919,0,11
1920,0,27
1921,0,24
1922,0,25
1923,0,40
1924,0,48
1925,0,39
1926,0,40
1927,0,44
1928,0,35
1929,0,36
1930,0,45
1931,0,29
1932,0,29
1933,0,27
1934,0,29
1935,0,24
1936,0,25
1937,0,31
1938,0,27
1939,0,28
1940,0,29
1941,0,41
1942,0,25
1943,0,30
1944,0,31
1945,0,37
1946,0,34
1947,0,42
1948,0,26
1949,0,39
1950,0,34
1951,0,28
1952,0,39
1953,0,30
1954,0,32
1955,0,31
1956,0,33
1957,0,29
1958,0,36
1959,0,15
1960,0,31
1961,0,36
1962,0,30
1963,0,28
1964,0,29
1965,0,29
1966,0,26
1967,0,28
1968,0,34
1969,0,34
1970,0,31
1971,0,35
1972,0,25
1973,0,24
1974,0,24
1975,0,34
1976,0,43
1977,0,27
1978,0,34
1979,0,40
1980,0,27
1981,0,35
1982,0,37
1983,0,26
1984,0,30
1985,0,24
1986,0,31
1987,0,28
1988,0,33
1989,0,31
1990,0,24
1991,0,31
1992,0,32
1993,0,19
1994,0,27
1995,0,21
1996,0,31
1997,0,32
1998,0,21
1999,0,31
2000,0,25
2001,0,27
2002,0,29
2003,0,20
2004,0,16
2005,0,26
2006,0,21
2007,0,26
2008,0,20
2009,0,19
2010,0,13
2011,0,12
2012,0,8
2013,0,14
2014,0,10
2015,0,13
2016,0,9
2017,0,8
2018,0,12
2019,0,10
