year,Boys,Girls
1880,0,9
1881,0,16
1882,0,11
1883,0,6
1884,0,8
1885,0,9
1886,0,7
1887,0,11
1888,0,7
1889,0,14
1890,0,10
1891,0,0
1892,0,0
1893,0,7
1894,0,11
1895,0,10
1896,0,8
1897,0,10
1898,0,6
1899,0,6
1900,0,6
1901,0,12
1902,0,6
1903,0,5
1904,0,9
1905,0,10
1906,0,10
1907,0,11
1908,0,15
1909,0,12
1910,0,15
1911,0,12
1912,0,37
1913,0,29
1914,5,31
1915,0,41
1916,0,44
1917,0,47
1918,0,57
1919,0,43
1920,0,56
1921,0,61
1922,0,70
1923,0,48
1924,0,57
1925,0,47
1926,0,53
1927,0,48
1928,0,47
1929,0,42
1930,0,48
1931,0,39
1932,0,48
1933,0,51
1934,0,25
1935,0,38
1936,0,38
1937,0,36
1938,0,24
1939,0,22
1940,0,32
1941,0,34
1942,0,30
1943,0,29
1944,0,37
1945,0,22
1946,0,21
1947,0,26
1948,0,24
1949,0,15
1950,0,18
1951,0,24
1952,0,31
1953,0,28
1954,0,15
1955,0,12
1956,0,17
1957,0,10
1958,0,15
1959,0,17
1960,0,11
1961,0,13
1962,0,10
1963,0,11
1964,0,10
1965,0,7
1966,0,5
1967,0,8
1968,0,9
1969,0,11
1970,0,6
1971,0,10
1972,0,14
1973,0,13
1974,0,6
1975,0,0
1976,0,0
1977,0,5
1978,0,9
1979,0,5
1980,0,8
1981,0,0
1982,0,7
1983,0,0
1984,0,0
1985,0,0
1986,0,6
1987,0,0
1988,0,6
1989,0,6
1990,0,5
1991,0,0
1992,0,0
1993,0,0
1994,0,6
1995,0,5
1996,0,0
1997,0,0
1998,0,5
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,5
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
