year,F,M
1880,0,30
1881,0,18
1882,0,27
1883,0,28
1884,0,33
1885,0,30
1886,0,44
1887,0,28
1888,0,36
1889,0,24
1890,10,37
1891,8,41
1892,5,49
1893,6,59
1894,5,32
1895,0,52
1896,8,50
1897,15,50
1898,6,62
1899,5,38
1900,0,53
1901,0,45
1902,0,59
1903,5,47
1904,6,65
1905,5,56
1906,0,58
1907,6,61
1908,0,50
1909,0,47
1910,5,65
1911,10,85
1912,0,121
1913,11,176
1914,10,228
1915,10,252
1916,11,300
1917,13,286
1918,14,316
1919,14,296
1920,9,292
1921,11,253
1922,12,299
1923,6,270
1924,0,269
1925,11,251
1926,7,235
1927,12,229
1928,14,242
1929,6,222
1930,0,206
1931,0,198
1932,0,155
1933,0,171
1934,11,137
1935,5,129
1936,0,119
1937,0,143
1938,0,110
1939,0,125
1940,0,124
1941,0,141
1942,5,127
1943,0,128
1944,5,139
1945,5,110
1946,0,100
1947,0,164
1948,0,108
1949,0,134
1950,0,115
1951,8,102
1952,0,98
1953,0,112
1954,0,103
1955,0,104
1956,0,93
1957,5,108
1958,0,112
1959,0,91
1960,0,89
1961,0,83
1962,0,90
1963,5,84
1964,0,82
1965,0,87
1966,0,74
1967,0,60
1968,0,78
1969,0,51
1970,0,72
1971,0,87
1972,0,64
1973,0,57
1974,5,87
1975,7,76
1976,6,81
1977,0,86
1978,7,68
1979,0,80
1980,6,103
1981,5,83
1982,5,72
1983,0,71
1984,6,70
1985,0,48
1986,0,80
1987,0,86
1988,0,82
1989,0,92
1990,0,97
1991,9,131
1992,9,165
1993,12,207
1994,27,252
1995,11,205
1996,8,115
1997,0,105
1998,0,110
1999,0,80
2000,0,83
2001,0,59
2002,0,67
2003,0,69
2004,0,55
2005,0,62
2006,0,47
2007,0,69
2008,0,79
2009,0,67
2010,0,83
2011,0,84
2012,0,76
2013,0,104
2014,0,132
2015,5,135
2016,6,177
2017,11,200
2018,8,212
2019,17,239
