year,Boys,Girls
1880,0,26
1881,0,25
1882,0,29
1883,0,20
1884,0,24
1885,0,27
1886,0,21
1887,0,26
1888,0,34
1889,0,35
1890,0,28
1891,0,33
1892,0,19
1893,0,24
1894,0,27
1895,0,27
1896,0,25
1897,0,30
1898,0,38
1899,0,22
1900,0,44
1901,0,20
1902,0,40
1903,0,26
1904,0,40
1905,0,47
1906,0,42
1907,0,41
1908,0,45
1909,0,52
1910,0,52
1911,0,65
1912,0,103
1913,0,106
1914,0,135
1915,0,171
1916,0,173
1917,0,171
1918,0,229
1919,0,199
1920,0,201
1921,5,203
1922,0,184
1923,0,200
1924,0,195
1925,0,190
1926,0,203
1927,0,169
1928,0,173
1929,0,180
1930,0,164
1931,0,148
1932,0,153
1933,0,149
1934,0,132
1935,0,112
1936,0,134
1937,0,147
1938,0,128
1939,0,119
1940,0,121
1941,0,126
1942,0,135
1943,0,159
1944,0,130
1945,0,114
1946,0,114
1947,0,128
1948,0,129
1949,0,119
1950,0,114
1951,0,109
1952,0,104
1953,0,114
1954,0,125
1955,0,108
1956,0,130
1957,0,111
1958,0,78
1959,0,96
1960,0,105
1961,0,84
1962,0,74
1963,0,77
1964,0,72
1965,0,76
1966,0,58
1967,0,64
1968,0,53
1969,0,57
1970,0,67
1971,0,69
1972,0,58
1973,0,57
1974,0,51
1975,0,61
1976,0,46
1977,0,50
1978,0,46
1979,0,40
1980,0,53
1981,0,58
1982,0,48
1983,0,56
1984,0,45
1985,0,57
1986,0,41
1987,0,40
1988,0,45
1989,0,36
1990,0,50
1991,0,38
1992,0,58
1993,0,47
1994,0,42
1995,0,39
1996,0,43
1997,0,42
1998,0,25
1999,0,43
2000,0,41
2001,0,34
2002,0,33
2003,0,28
2004,0,35
2005,0,31
2006,0,37
2007,0,36
2008,0,33
2009,0,35
2010,0,21
2011,0,30
2012,0,29
2013,0,35
2014,0,35
2015,0,27
2016,0,32
2017,0,26
2018,0,36
2019,0,28
